"","code","year","location","Age","sex","mass","faavg","bci","site","date","time","day","month","mult","count"
"11938","00074F73D4","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-21,"22:54:24",264,"Sep","multiple",4
"11939","00074F73D4","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-16,"3:57:41",259,"Sep","multiple",1
"11940","00074F73DC","2012","Firecamp","A","F",8.2,38.7,0.211886305,NA,NA,NA,NA,NA,NA,NA
"11941","00074F741E","2013","St.George","A","M",8,38,0.210526316,NA,NA,NA,NA,NA,NA,NA
"11942","00074F7489","2012","Firecamp","A","M",12.2,42.8,0.285046729,NA,NA,NA,NA,NA,NA,NA
"11943","00074F748B","2013","Abyss","A","F",9.1,40.8,0.223039216,NA,NA,NA,NA,NA,NA,NA
"11944","00074F748B","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-23,"1:40:47",266,"Sep","multiple",3
"11945","00074F748B","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-30,"20:06:42",273,"Sep","multiple",1
"11946","00074F748B","2015",NA,NA,NA,NA,NA,NA,"AB",2015-08-18,"3:46:10",230,"Aug","multiple",4
"11947","00074F748B","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-19,"1:42:47",262,"Sep","multiple",2
"11948","00074F7494","2013","St.George","J","M",8.4,39.26666667,0.213921902,NA,NA,NA,NA,NA,NA,NA
"11949","00074F7499","2013","Little.Pig","J","M",8.2,36.46666667,0.224862888,NA,NA,NA,NA,NA,NA,NA
"11950","00074F749F","2013","St.George","A","M",7,37.03333333,0.189018902,NA,NA,NA,NA,NA,NA,NA
"11951","00074F753E","2013","Porcupine","A","M",8.6,38.7,0.222222222,NA,NA,NA,NA,NA,NA,NA
"11952","00074F7545","2013","St.George","A","F",7.3,36.33333333,0.200917431,NA,NA,NA,NA,NA,NA,NA
"11953","00074F7551","2013","Dale's","A","M",9.1,38.06666667,0.239054291,NA,NA,NA,NA,NA,NA,NA
"11954","00074F7576","2013","St.George","A","F",9,38.2,0.235602094,NA,NA,NA,NA,NA,NA,NA
"11955","00074F7576","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"0:02:33",264,"Sep","multiple",2
"11956","00074F7576","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-18,"0:50:59",262,"Sep","multiple",1
"11957","00074F7603","2013","Little.Pig","A","F",7.8,36.93333333,0.211191336,NA,NA,NA,NA,NA,NA,NA
"11958","00074F760D","2013","Porcupine","J","M",8.4,35.33333333,0.237735849,NA,NA,NA,NA,NA,NA,NA
"11959","00074F7616","2013","St.George","A","M",7.6,36.5,0.208219178,NA,NA,NA,NA,NA,NA,NA
"11960","00074F7616","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-25,"22:57:25",268,"Sep","multiple",1
"11961","00074F7616","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-27,"22:09:09",270,"Sep","multiple",2
"11962","00074F76A0","2013","Richard.Lake","A","F",9.5,39.4,0.241116751,NA,NA,NA,NA,NA,NA,NA
"11963","00074F76A5","2013","Abyss","A","F",9,36.96666667,0.243462579,NA,NA,NA,NA,NA,NA,NA
"11964","00074F76A5","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-26,"3:59:18",269,"Sep","multiple",3
"11965","00074F76A5","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-25,"22:52:27",268,"Sep","multiple",1
"11966","00074F76A5","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-10,"23:44:23",253,"Sep","multiple",2
"11967","00074F76B3","2013","Abyss","A","M",9.3,39.53333333,0.235244519,NA,NA,NA,NA,NA,NA,NA
"11968","00074F76B8","2013","Porcupine","A","F",8.6,39.1,0.219948849,NA,NA,NA,NA,NA,NA,NA
"11969","00074F76CE","2013","St.George","A","F",6.8,35.4,0.192090395,NA,NA,NA,NA,NA,NA,NA
"11970","00074F7757","2013","Porcupine","J","M",7.4,38.66666667,0.19137931,NA,NA,NA,NA,NA,NA,NA
"11971","00074F7759","2013","Richard.Lake","A","F",9.3,38.66666667,0.240517241,NA,NA,NA,NA,NA,NA,NA
"11972","00074F775A","2013","St.George","A","F",9.3,38.98333333,0.238563489,NA,NA,NA,NA,NA,NA,NA
"11973","00074F776D","2013","St.George","A","M",7.8,35,0.222857143,NA,NA,NA,NA,NA,NA,NA
"11974","00074F777B","2013","Abyss","A","M",7.9,39.26666667,0.201188455,NA,NA,NA,NA,NA,NA,NA
"11975","00074F7781","2013","Abyss","A","M",7.4,37.59333333,0.196843412,NA,NA,NA,NA,NA,NA,NA
"11976","00074F779B","2012","Microwave","J","M",8.44,37.18666667,0.226963069,NA,NA,NA,NA,NA,NA,NA
"11977","00074F7813","2013","Abyss","A","F",9.8,39.84666667,0.245942781,"AB",2013-09-22,"23:11:44",265,"Sep",NA,1
"11978","00074F7814","2013","Richard.Lake","A","M",10.4,37.4,0.278074866,NA,NA,NA,NA,NA,NA,NA
"11979","00074F781A","2013","Porcupine","A","F",7.9,36.16666667,0.21843318,NA,NA,NA,NA,NA,NA,NA
"11980","00074F781C","2013","Firecamp","A","F",9.2,39.84,0.230923695,NA,NA,NA,NA,NA,NA,NA
"11981","00074F7827","2013","St.George","A","F",7.7,39,0.197435897,NA,NA,NA,NA,NA,NA,NA
"11982","00074F782B","2013","St.George","A","M",7.5,34.56666667,0.216972035,NA,NA,NA,NA,NA,NA,NA
"11983","00074F78C4","2013","Richard.Lake","A","F",10.5,39.4,0.266497462,NA,NA,NA,NA,NA,NA,NA
"11984","00074F78CF","2013","St.George","J","M",8.2,36.06666667,0.227356747,NA,NA,NA,NA,NA,NA,NA
"11985","00074F78E1","2013","Abyss","A","M",8.9,37,0.240540541,"AB",2013-09-18,"21:16:31",261,"Sep",NA,1
"11986","00074F78E4","2013","St.George","A","F",10.5,38.36333333,0.273698844,NA,NA,NA,NA,NA,NA,NA
"11987","00074F78E4","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-24,"0:35:24",267,"Sep",NA,1
"11988","00074F78EA","2013","Porcupine","A","M",7.4,37.39666667,0.197878599,NA,NA,NA,NA,NA,NA,NA
"11989","00074F78EF","2013","Porcupine","A","F",11,38.8,0.283505155,NA,NA,NA,NA,NA,NA,NA
"11990","00074F7972","2013","Squeaky","A","F",9.4,39.46666667,0.238175676,NA,NA,NA,NA,NA,NA,NA
"11991","00074F7972","2014","Squeaky","A","F",9.2,39.63333333,0.232127839,NA,NA,NA,NA,NA,NA,NA
"11992","00074F7972","2015",NA,NA,NA,NA,NA,NA,"SQ",2015-08-26,"3:08:34",238,"Aug","multiple",2
"11993","00074F7972","2015",NA,NA,NA,NA,NA,NA,"SQ",2015-08-18,"2:49:03",230,"Aug","multiple",1
"11994","00074F7972","2017",NA,NA,NA,NA,NA,NA,"SQ",2017-08-18,"22:39:02",230,"Aug","multiple",3
"11995","00074F7974","2013","St.George","A","M",7.8,39.2,0.198979592,NA,NA,NA,NA,NA,NA,NA
"11996","00074F7974","2013","Richard.Lake","A","F",8.1,38.43333333,0.210754553,NA,NA,NA,NA,NA,NA,NA
"11997","00074F7975","2013","St.George","A","M",12.8,38.8,0.329896907,NA,NA,NA,NA,NA,NA,NA
"11998","00074F7976","2013","Microwave","A","M",8.3,37.36666667,0.222123104,NA,NA,NA,NA,NA,NA,NA
"11999","00074F7978","2013","Richard.Lake","J","M",9.2,38.46666667,0.239168111,NA,NA,NA,NA,NA,NA,NA
"12000","00074F7980","2013","Porcupine","A","M",8.3,37.6,0.220744681,NA,NA,NA,NA,NA,NA,NA
"12001","00074F7982","2013","Little.Pig","A","F",8.4,39.13333333,0.214650767,NA,NA,NA,NA,NA,NA,NA
"12002","00074F798E","2013","Porcupine","A","M",6,37.33333333,0.160714286,NA,NA,NA,NA,NA,NA,NA
"12003","00074F7995","2012","Firecamp","J","M",8.8,38.41666667,0.229067245,NA,NA,NA,NA,NA,NA,NA
"12004","00074F79A4","2013","Porcupine","A","F",10.5,38.5,0.272727273,NA,NA,NA,NA,NA,NA,NA
"12005","00074F7A31","2013","Richard.Lake","A","M",9.2,37.63333333,0.244464128,NA,NA,NA,NA,NA,NA,NA
"12006","00074F7A31","2015",NA,NA,NA,NA,NA,NA,"RLT",2015-09-19,"0:11:50",262,"Sep",NA,1
"12007","00074F7A37","2013","St.George","A","F",9.9,37.16666667,0.266367713,NA,NA,NA,NA,NA,NA,NA
"12008","00074F7A38","2013","Little.Pig","J","F",8.2,37.73333333,0.217314488,NA,NA,NA,NA,NA,NA,NA
"12009","00074F7A49","2013","St.George","A","M",6.8,35.03333333,0.194100856,NA,NA,NA,NA,NA,NA,NA
"12010","00074F7AE0","2013","Abyss","A","F",11.7,38.9,0.300771208,NA,NA,NA,NA,NA,NA,NA
"12011","00074F7AE0","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-20,"1:07:12",232,"Aug","multiple",3
"12012","00074F7AE0","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-18,"15:05:33",230,"Aug","multiple",1
"12013","00074F7AE0","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-16,"2:54:10",228,"Aug","multiple",2
"12014","00074F7AE9","2013","St.George","A","F",10.6,38.53333333,0.275086505,NA,NA,NA,NA,NA,NA,NA
"12015","00074F7B32","2013","St.George","A","M",12.7,39.16666667,0.324255319,NA,NA,NA,NA,NA,NA,NA
"12016","00074F7B32","2013","St.George","A","M",9.2,39,0.235897436,NA,NA,NA,NA,NA,NA,NA
"12017","00074F7B94","2013","Porcupine","A","M",7.4,38.16666667,0.193886463,NA,NA,NA,NA,NA,NA,NA
"12018","00074F7B99","2013","St.George","A","M",8.3,38.63333333,0.21484038,NA,NA,NA,NA,NA,NA,NA
"12019","00074F7B99","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-14,"1:42:59",257,"Sep",NA,1
"12020","00074F7BA2","2013","Abyss","A","M",8.6,38.49666667,0.223395965,NA,NA,NA,NA,NA,NA,NA
"12021","00074F7BA2","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-23,"21:01:15",266,"Sep",NA,1
"12022","00074F7BA6","2013","Abyss","A","F",8.9,39.15666667,0.227292075,NA,NA,NA,NA,NA,NA,NA
"12023","00074F7BAB","2013","Abyss","A","F",7.9,38.90333333,0.203067432,NA,NA,NA,NA,NA,NA,NA
"12024","00074F7BAF","2013","St.George","A","M",7.1,37.11666667,0.191288729,NA,NA,NA,NA,NA,NA,NA
"12025","00074F7BBA","2013","St.George","A","M",7.4,35.9,0.206128134,NA,NA,NA,NA,NA,NA,NA
"12026","00074F7BBB","2013","Firecamp","J","F",10.6,39.85,0.265997491,NA,NA,NA,NA,NA,NA,NA
"12027","00074F7BBF","2013","Squeaky","J","M",8,36.32333333,0.220244104,NA,NA,NA,NA,NA,NA,NA
"12028","00074F7BE5","2013","Little.Pig","A","F",7.2,36.73333333,0.19600726,NA,NA,NA,NA,NA,NA,NA
"12029","00074F7C4C","2013","Richard.Lake","J","M",8.2,37.43333333,0.2190561,NA,NA,NA,NA,NA,NA,NA
"12030","00074F7C4F","2013","St.George","J","M",7.9,35.36666667,0.223374175,NA,NA,NA,NA,NA,NA,NA
"12031","00074F7C53","2013","Richard.Lake","A","F",9.1,36.76666667,0.2475068,NA,NA,NA,NA,NA,NA,NA
"12032","00074F7C72","2013","St.George","A","M",8.5,37.6,0.22606383,NA,NA,NA,NA,NA,NA,NA
"12033","00074F7CA0","2013","Porcupine","J","M",7.4,38.36666667,0.19287576,NA,NA,NA,NA,NA,NA,NA
"12034","00074F7CA6","2013","Abyss","A","M",9.1,39.18333333,0.232241599,"AB",2013-09-28,"21:34:03",271,"Sep","multiple",1
"12035","00074F7CA6","2013","Abyss","A","M",9.1,39.18333333,0.232241599,"AB",2013-09-18,"21:31:58",261,"Sep","multiple",6
"12036","00074F7CA6","2014",NA,NA,NA,NA,NA,NA,"AB",2014-10-01,"6:43:22",274,"Oct","multiple",2
"12037","00074F7CA6","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-13,"23:16:19",256,"Sep","multiple",5
"12038","00074F7CA6","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-27,"7:06:00",270,"Sep","multiple",4
"12039","00074F7CA6","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-20,"6:09:23",263,"Sep","multiple",3
"12040","00074F7D09","2013","Abyss","A","F",9,38.1,0.236220472,NA,NA,NA,NA,NA,NA,NA
"12041","00074F7D0A","2013","St.George","J","F",8.5,36.63333333,0.232029117,NA,NA,NA,NA,NA,NA,NA
"12042","00074F7D0B","2013","Richard.Lake","A","M",10,39.1,0.255754476,NA,NA,NA,NA,NA,NA,NA
"12043","00074F7D15","2013","St.George","A","M",8.3,37.46666667,0.221530249,NA,NA,NA,NA,NA,NA,NA
"12044","00074F7D1D","2013","St.George","A","F",9.2,38.67333333,0.237890019,"SG",2013-09-19,"21:29:11",262,"Sep","multiple",2
"12045","00074F7D1D","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"22:21:54",264,"Sep","multiple",3
"12046","00074F7D1D","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-18,"22:53:08",262,"Sep","multiple",1
"12047","00074F7D24","2015","St.George","J","M",7.4,37.46666667,NA,NA,NA,NA,NA,NA,NA,NA
"12048","00074F7D2D","2013","St.George","A","F",8.8,40.31666667,0.218272013,NA,NA,NA,NA,NA,NA,NA
"12049","00074F7DC7","2013","Little.Pig","J","M",7.5,37.53333333,0.19982238,NA,NA,NA,NA,NA,NA,NA
"12050","00074F7DCE","2013","St.George","A","M",7.1,38.06666667,0.186514886,"SG",2013-09-17,"23:11:08",260,"Sep",NA,1
"12051","00074F7DDA","2013","St.George","A","M",7.9,38.33333333,0.206086957,NA,NA,NA,NA,NA,NA,NA
"12052","00074F7DDA","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-21,"20:34:38",264,"Sep","multiple",2
"12053","00074F7DDA","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-19,"22:02:43",263,"Sep","multiple",1
"12054","00074F7DIC","2013","St.George","A","M",7.8,39.7,0.196473552,NA,NA,NA,NA,NA,NA,NA
"12055","00074F7E77","2013","Richard.Lake","A","F",11.1,39.1,0.283887468,NA,NA,NA,NA,NA,NA,NA
"12056","00074F7E83","2013","Little.Pig","J","F",7.9,36.56666667,0.216043756,NA,NA,NA,NA,NA,NA,NA
"12057","00074F7E85","2013","St.George","A","F",7.7,36.46666667,0.211151737,NA,NA,NA,NA,NA,NA,NA
"12058","00074F7E86","2013","Richard.Lake","A","F",8.4,39.69,0.211640212,NA,NA,NA,NA,NA,NA,NA
"12059","00074F7E89","2013","St.George","A","M",8.3,39.01666667,0.212729603,NA,NA,NA,NA,NA,NA,NA
"12060","00074F7E93","2013","St.George","A","M",8.4,38.3,0.219321149,NA,NA,NA,NA,NA,NA,NA
"12061","00074F7ECC","2013","Squeaky","A","F",9.4,38.28333333,0.245537658,NA,NA,NA,NA,NA,NA,NA
"12062","00074F7F2B","2013","Richard.Lake","A","M",9.2,37.06666667,0.248201439,NA,NA,NA,NA,NA,NA,NA
"12063","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-14,"22:36:55",257,"Sep","multiple",9
"12064","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-08-28,"0:46:37",240,"Aug","multiple",8
"12065","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-27,"21:35:46",270,"Sep","multiple",1
"12066","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-09,"0:21:54",252,"Sep","multiple",12
"12067","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-07,"22:12:34",250,"Sep","multiple",10
"12068","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-08-16,"2:35:56",228,"Aug","multiple",7
"12069","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-16,"22:28:46",259,"Sep","multiple",4
"12070","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-04,"3:21:05",247,"Sep","multiple",3
"12071","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-08-27,"23:31:23",239,"Aug","multiple",11
"12072","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-08-15,"0:03:15",227,"Aug","multiple",5
"12073","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-17,"3:19:20",260,"Sep","multiple",6
"12074","00074F7F2B","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-13,"21:51:44",256,"Sep","multiple",2
"12075","00074F7F38","2013","St.George","A","M",8.1,37.13333333,0.218132855,NA,NA,NA,NA,NA,NA,NA
"12076","00074F7F38","2014","St.George","A","M",7.1,37.03333333,0.191719172,NA,NA,NA,NA,NA,NA,NA
"12077","00074F7F43","2013","Richard.Lake","A","M",8.2,37.36666667,0.219446922,NA,NA,NA,NA,NA,NA,NA
"12078","00074F7F44","2013","St.George","A","F",7.2,37.5,0.192,NA,NA,NA,NA,NA,NA,NA
"12079","00074F7F44","2015",NA,NA,NA,NA,NA,NA,"DA",2015-08-25,"2:09:30",237,"Aug","multiple",2
"12080","00074F7F44","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-20,"22:42:34",264,"Sep","multiple",1
"12081","00074F7F6E","2012","St.George","J","M",7.2,35.79,0.201173512,NA,NA,NA,NA,NA,NA,NA
"12082","00074F7FE9","2013","St.George","A","M",7.2,38,0.189473684,NA,NA,NA,NA,NA,NA,NA
"12083","00074F7FE9","2013","Richard.Lake","J","M",9,39.43333333,0.228233305,NA,NA,NA,NA,NA,NA,NA
"12084","00074F7FEB","2013","Porcupine","A","F",8.8,38.93333333,0.226027397,NA,NA,NA,NA,NA,NA,NA
"12085","00074F7FF7","2013","Richard.Lake","A","F",9.3,39.13333333,0.237649063,NA,NA,NA,NA,NA,NA,NA
"12086","00074F8003","2013","St.George","A","M",6.9,35,0.197142857,NA,NA,NA,NA,NA,NA,NA
"12087","00074F8035","2013","Porcupine","J","F",7.5,37.1,0.202156334,NA,NA,NA,NA,NA,NA,NA
"12088","00074F80A2","2013","St.George","A","M",9.2,38.16666667,0.241048035,NA,NA,NA,NA,NA,NA,NA
"12089","00074F80A4","2013","St.George","A","M",8.2,38.56666667,0.212618842,NA,NA,NA,NA,NA,NA,NA
"12090","00074F80A8","2013","St.George","A","M",8.8,38.03333333,0.231375986,NA,NA,NA,NA,NA,NA,NA
"12091","00074F80AE","2013","St.George","A","M",6.6,35.5,0.185915493,NA,NA,NA,NA,NA,NA,NA
"12092","00074F80AE","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-27,"22:07:28",270,"Sep",NA,1
"12093","00074F80B1","2013","St.George","A","F",8.5,39.04666667,0.217688236,NA,NA,NA,NA,NA,NA,NA
"12094","00074F80B1","2014","St.George","A","F",7.7,39.2,0.196428571,NA,NA,NA,NA,NA,NA,NA
"12095","00074F80B5","2013","St.George","A","M",8,38.46666667,0.20797227,NA,NA,NA,NA,NA,NA,NA
"12096","00074F80B5","2013","St.George","A","M",13.6,38.83333333,0.350214592,NA,NA,NA,NA,NA,NA,NA
"12097","00074F80B5","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-28,"21:00:34",271,"Sep","multiple",1
"12098","00074F80B5","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-27,"20:21:31",270,"Sep","multiple",2
"12099","00074F80C0","2013","St.George","A","M",7.7,36.03333333,0.213691027,NA,NA,NA,NA,NA,NA,NA
"12100","00074F814D","2013","Little.Pig","A","F",8.8,41.73333333,0.21086262,NA,NA,NA,NA,NA,NA,NA
"12101","00074F8153","2013","Abyss","A","F",9.5,36.64,0.259279476,NA,NA,NA,NA,NA,NA,NA
"12102","00074F8159","2013","Richard.Lake","J","M",8.8,38.36666667,0.229365769,NA,NA,NA,NA,NA,NA,NA
"12103","00074F815A","2013","St.George","A","F",9.8,38.03333333,0.257668712,NA,NA,NA,NA,NA,NA,NA
"12104","00074F815F","2013","St.George","A","F",9.1,37.13333333,0.245062837,"SG",2013-09-19,"3:32:30",262,"Sep",NA,1
"12105","00074F8164","2013","St.George","A","F",10.4,38.43333333,0.270598439,NA,NA,NA,NA,NA,NA,NA
"12106","00074F8164","2014",NA,NA,NA,NA,NA,NA,"SG",2014-09-27,"23:12:49",270,"Sep","multiple",1
"12107","00074F8164","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-18,"23:03:56",262,"Sep","multiple",2
"12108","00074F8167","2013","St.George","A","M",7.5,37.41666667,0.200445434,NA,NA,NA,NA,NA,NA,NA
"12109","00074F8191","2013","Dale's","A","M",8.7,37.26666667,0.233452594,NA,NA,NA,NA,NA,NA,NA
"12110","00074F81A1","2013","Porcupine","J","F",7.9,39.06666667,0.20221843,NA,NA,NA,NA,NA,NA,NA
"12111","00074F8219","2013","Porcupine","J","M",8.2,38.76666667,0.211521926,NA,NA,NA,NA,NA,NA,NA
"12112","00074F8222","2013","St.George","A","M",7.3,38.26666667,0.190766551,NA,NA,NA,NA,NA,NA,NA
"12113","00074F8227","2012","Firecamp","J","F",10.1,38.62,0.261522527,NA,NA,NA,NA,NA,NA,NA
"12114","00074F822A","2013","St.George","A","F",8.9,35,0.254285714,NA,NA,NA,NA,NA,NA,NA
"12115","00074F822E","2013","Abyss","J","M",7.8,36.74,0.212302667,NA,NA,NA,NA,NA,NA,NA
"12116","00074F822E","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-08,"0:18:28",251,"Sep",NA,1
"12117","00074F82B7","2013","Abyss","A","M",8.9,37.9,0.234828496,NA,NA,NA,NA,NA,NA,NA
"12118","00074F82C3","2013","St.George","A","F",8.2,39.06666667,0.209897611,NA,NA,NA,NA,NA,NA,NA
"12119","00074F82C3","2013","Richard.Lake","A","M",9.1,37.4,0.243315508,NA,NA,NA,NA,NA,NA,NA
"12120","00074F82C3","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-15,"2:08:23",258,"Sep","multiple",8
"12121","00074F82C3","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-16,"4:47:54",259,"Sep","multiple",5
"12122","00074F82C3","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-28,"19:58:01",271,"Sep","multiple",1
"12123","00074F82C3","2014",NA,NA,NA,NA,NA,NA,"RL",2014-09-17,"5:58:41",260,"Sep","multiple",6
"12124","00074F82C3","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-06,"23:05:45",249,"Sep","multiple",2
"12125","00074F82C3","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-08-26,"1:25:37",238,"Aug","multiple",9
"12126","00074F82C3","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-08,"4:21:15",251,"Sep","multiple",7
"12127","00074F82C3","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-09,"1:40:29",252,"Sep","multiple",3
"12128","00074F82C3","2015",NA,NA,NA,NA,NA,NA,"RLB",2015-09-07,"5:17:22",250,"Sep","multiple",4
"12129","00074F82D7","2013","Squeaky","A","M",7.9,38.36,0.205943691,NA,NA,NA,NA,NA,NA,NA
"12130","00074F8305","2012","St.George","J","F",8.1,38.37,0.211102424,NA,NA,NA,NA,NA,NA,NA
"12131","00074F836F","2013","Abyss","A","F",8,38.41666667,0.20824295,NA,NA,NA,NA,NA,NA,NA
"12132","00074F8370","2013","St.George","A","M",7.6,36.3,0.209366391,"SG",2013-09-19,"1:02:39",262,"Sep",NA,1
"12133","00074F8373","2013","Porcupine","J","F",8.2,38.86666667,0.210977702,NA,NA,NA,NA,NA,NA,NA
"12134","00074F838F","2013","St.George","A","M",8.1,39.7,0.204030227,NA,NA,NA,NA,NA,NA,NA
"12135","00074F83B0","2013","St.George","A","F",8.6,36.89333333,0.233104445,NA,NA,NA,NA,NA,NA,NA
"12136","00074F83B0","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"22:26:10",260,"Sep",NA,1
"12137","00074F8420","2013","Abyss","A","F",9,37.4,0.240641711,NA,NA,NA,NA,NA,NA,NA
"12138","00074F842B","2013","St.George","A","M",6.8,36.11666667,0.188278726,NA,NA,NA,NA,NA,NA,NA
"12139","00074F8430","2013","St.George","J","F",8.8,36.86666667,0.238698011,NA,NA,NA,NA,NA,NA,NA
"12140","00074F8447","2013","St.George","A","M",7.8,37.53333333,0.207815275,NA,NA,NA,NA,NA,NA,NA
"12141","00074F8447","2015",NA,NA,NA,NA,NA,NA,"DA",2015-09-13,"22:52:05",256,"Sep","multiple",1
"12142","00074F8447","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"23:06:20",260,"Sep","multiple",2
"12143","00074F8451","2013","St.George","A","M",7.3,35.4,0.206214689,NA,NA,NA,NA,NA,NA,NA
"12144","00074F84D2","2013","Richard.Lake","A","M",9.6,37.33333333,0.257142857,NA,NA,NA,NA,NA,NA,NA
"12145","00074F84D3","2013","Abyss","A","F",8.5,39.04,0.21772541,NA,NA,NA,NA,NA,NA,NA
"12146","00074F84D3","2013","Abyss","A","F",13.6,39,0.348717949,NA,NA,NA,NA,NA,NA,NA
"12147","00074F84D3","2014",NA,NA,NA,NA,NA,NA,"AB",2014-08-15,"0:52:06",227,"Aug",NA,1
"12148","00074F84D4","2013","Porcupine","A","M",7,36.23333333,0.193192272,NA,NA,NA,NA,NA,NA,NA
"12149","00074F84DF","2013","St.George","A","M",8.5,38.26666667,0.222125436,NA,NA,NA,NA,NA,NA,NA
"12150","00074F84E2","2013","Porcupine","A","M",7.3,37.53333333,0.194493783,NA,NA,NA,NA,NA,NA,NA
"12151","00074F84E4","2013","St.George","A","M",8.8,38.46666667,0.228769497,NA,NA,NA,NA,NA,NA,NA
"12152","00074F84E5","2013","Richard.Lake","J","M",9.3,38.76666667,0.239896819,NA,NA,NA,NA,NA,NA,NA
"12153","00074F84FB","2013","Abyss","A","M",6.8,38.4,0.177083333,NA,NA,NA,NA,NA,NA,NA
"12154","00074F8501","2013","St.George","A","M",6.1,37.5,0.162666667,NA,NA,NA,NA,NA,NA,NA
"12155","00074F8527","2013","Richard.Lake","A","F",10.2,37.96666667,0.268656716,NA,NA,NA,NA,NA,NA,NA
"12156","00074F8584","2013","Abyss","A","F",10.4,38.33333333,0.271304348,NA,NA,NA,NA,NA,NA,NA
"12157","00074F8589","2013","St.George","J","M",8.9,38.33333333,0.232173913,NA,NA,NA,NA,NA,NA,NA
"12158","00074F858A","2013","Abyss","A","F",12.4,38.56333333,0.321548967,NA,NA,NA,NA,NA,NA,NA
"12159","00074F858A","2014",NA,NA,NA,NA,NA,NA,"AB",2014-09-05,"22:37:04",248,"Sep","multiple",2
"12160","00074F858A","2015",NA,NA,NA,NA,NA,NA,"AB",2015-09-03,"23:55:29",246,"Sep","multiple",1
"12161","00074F858C","2013","Little.Pig","A","M",9.7,38.7,0.250645995,NA,NA,NA,NA,NA,NA,NA
"12162","00074F858F","2013","Porcupine","J","F",8.5,38.66666667,0.219827586,NA,NA,NA,NA,NA,NA,NA
"12163","00074F8591","2013","St.George","A","F",7.7,35.08333333,0.219477435,NA,NA,NA,NA,NA,NA,NA
"12164","00074F8592","2013","St.George","A","F",8.7,38.66666667,0.225,NA,NA,NA,NA,NA,NA,NA
"12165","00074F85AA","2013","St.George","A","F",7.6,35.6,0.213483146,NA,NA,NA,NA,NA,NA,NA
"12166","00074F85AA","2015",NA,NA,NA,NA,NA,NA,"SG",2015-09-07,"22:23:30",250,"Sep","multiple",2
"12167","00074F85AA","2016",NA,NA,NA,NA,NA,NA,"SG",2016-09-16,"22:14:41",260,"Sep","multiple",1
