,code,year,location,Age,sex,mass,faavg,bci,site,date,time,day,month,mult,count
49,00067CE615,2014,St.George,A,M,9.3,39.2,0.237244898,NA,NA,NA,NA,NA,NA,NA
50,00067CE870,2013,St.George,J,M,7.7,38.7,0.198966408,NA,NA,NA,NA,NA,NA,NA
51,00067CEE9C,2014,St.George,A,F,8.5,38.3,0.221932115,NA,NA,NA,NA,NA,NA,NA
52,00067CF219,2015,St.George,A,F,7.4,38.23333333,NA,NA,NA,NA,NA,NA,NA,NA
53,00067CF219,2016,NA,NA,NA,NA,NA,NA,SG,26/04/2016,21:14:38,117,Apr,NA,1
54,00067CF32D,2014,Nutimik.Lake-Mitch.Diane's,A,F,7.6,38.43333333,0.197745013,NA,NA,NA,NA,NA,NA,NA
55,00067CF441,2013,St.George,A,F,12.9,39.23333333,0.328802039,NA,NA,NA,NA,NA,NA,NA
56,00067CF441,2013,St.George,A,F,12.5,39.4,0.317258883,NA,NA,NA,NA,NA,NA,NA
57,00067CF5DE,2015,St.George,J,M,6.8,38.37333333,NA,NA,NA,NA,NA,NA,NA,NA
58,00067CF777,2014,Squeaky,A,F,8.3,38.43333333,0.215958369,NA,NA,NA,NA,NA,NA,NA
59,00067CFC0E,2013,St.George,A,M,12.2,37.4,0.326203209,NA,NA,NA,NA,NA,NA,NA
60,00067CFC0E,2017,NA,NA,NA,NA,NA,NA,SG,20/05/2017,11:11:02,140,May,NA,1
61,00067D011B,2013,Abyss,A,M,11.8,37.03333333,0.318631863,NA,NA,NA,NA,NA,NA,NA
62,00067D04E5,2013,St.George,A,M,13.8,36.83333333,0.374660633,NA,NA,NA,NA,NA,NA,NA
63,00067D04E5,2014,St.George,A,M,8,36.69333333,0.218023256,SG,30/04/2014,2:24:44,120,Apr,NA,1
64,00067D0573,2013,St.George,A,M,10.8,37,0.291891892,NA,NA,NA,NA,NA,NA,NA
65,00067D05BA,2013,St.George,A,M,9.1,37.03333333,0.245724572,NA,NA,NA,NA,NA,NA,NA
66,000683D396,2011,Abyss,A,M,9.24,37.53666667,0.246159311,NA,NA,NA,NA,NA,NA,NA
67,0006949B,2008,St.George,NA,F,11,38.44,0.28616025,NA,NA,NA,NA,NA,NA,NA
68,00069669EE,2012,St.George,A,M,8.69,37.96666667,0.228884987,NA,NA,NA,NA,NA,NA,NA
69,0006966A18,2009,Abyss,NA,M,6.8,38.35,0.177314211,NA,NA,NA,NA,NA,NA,NA
70,0006966A18,2012,NA,NA,NA,NA,NA,NA,AB,23/05/2012,1:29:22,144,May,multiple,1
71,0006966A18,2013,NA,NA,NA,NA,NA,NA,AB,03/06/2013,23:13:18,154,Jun,multiple,3
72,0006966A18,2014,Abyss,A,M,7.1,38.3,0.18537859,AB,24/05/2014,22:14:36,144,May,multiple,2
73,0006966A18,2015,NA,NA,NA,NA,NA,NA,AB,26/05/2015,23:51:35,146,May,multiple,4
74,0006966A49,2009,Abyss,NA,M,7,38.64,0.18115942,NA,NA,NA,NA,NA,NA,NA
75,0006966A49,2011,Abyss,J,M,6.96,38.52,0.180685358,NA,NA,NA,NA,NA,NA,NA
76,0006966A9F,2008,St.George,NA,M,9.8,36.84,0.266015201,NA,NA,NA,NA,NA,NA,NA
77,0006966A9F,2009,NA,NA,NA,NA,NA,NA,SG,09/06/2009,0:16:10,160,Jun,NA,1
78,0006966AAE,2011,Balsam.Road-Black's.Point,A,F,9.18,40.20666667,0.228320345,NA,NA,NA,NA,NA,NA,NA
79,0006966ABF,2008,St.George,NA,M,11.3,39.4,0.28680203,NA,NA,NA,NA,NA,NA,NA
80,0006966ABF,2009,NA,NA,NA,NA,NA,NA,SG,26/05/2009,0:56:32,146,May,multiple,4
81,0006966ABF,2012,NA,NA,NA,NA,NA,NA,SG,06/06/2012,22:40:08,158,Jun,multiple,1
82,0006966ABF,2013,NA,NA,NA,NA,NA,NA,SG,24/05/2013,22:57:56,144,May,multiple,5
83,0006966ABF,2013,NA,NA,NA,NA,NA,NA,SG,05/06/2013,1:38:19,156,Jun,multiple,2
84,0006966ABF,2014,NA,NA,NA,NA,NA,NA,SG,24/05/2014,21:06:16,144,May,multiple,3
85,0006966AF5,2011,Abyss,A,M,11.09,37.05333333,0.299298309,NA,NA,NA,NA,NA,NA,NA
86,0006966AF5,2013,Abyss,A,M,13.8,36.55,0.377564979,NA,NA,NA,NA,NA,NA,NA
87,0006966AF5,2013,Abyss,A,M,14.3,36.56666667,0.391066545,NA,NA,NA,NA,NA,NA,NA
88,0006966AF5,2014,NA,NA,NA,NA,NA,NA,AB,25/05/2014,2:33:12,145,May,NA,1
89,0006966AFS,2009,Abyss,NA,M,7.7,36.9,0.208672087,NA,NA,NA,NA,NA,NA,NA
90,0006966B59,2012,St.George,J,F,7.69,35.51666667,0.216518067,NA,NA,NA,NA,NA,NA,NA
91,0006966B5F,2012,St.George,A,M,8.19,38.26333333,0.214043035,NA,NA,NA,NA,NA,NA,NA
92,0006966B9B,2008,Microwave,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,0006966BA1,2012,St.George,A,F,8.85,38.20333333,0.231655178,NA,NA,NA,NA,NA,NA,NA
94,0006966BE8,2008,Microwave,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,0006966BF8,2008,St.George,NA,M,9.3,39.07,0.238034297,NA,NA,NA,NA,NA,NA,NA
96,0006966C2C,2014,Squeaky,A,F,10.8,38.83333333,0.278111588,NA,NA,NA,NA,NA,NA,NA
97,0006966C2C,2017,NA,NA,NA,NA,NA,NA,SQ,01/05/2017,4:47:12,121,May,NA,1
98,0006966C2E,2010,Microwave,A,M,8.24,38.12666667,0.2161217,NA,NA,NA,NA,NA,NA,NA
99,0006966C2E,2012,NA,NA,NA,NA,NA,NA,MW,08/05/2012,22:05:37,129,May,NA,1
100,0006966C7E,2008,St.George,NA,M,9.5,37.65,0.252324037,NA,NA,NA,NA,NA,NA,NA
101,0006966C8B,2008,St.George,NA,NA,10.7,38.97,0.274570182,NA,NA,NA,NA,NA,NA,NA
102,0006966C8B,2009,NA,NA,NA,NA,NA,NA,SG,23/05/2009,1:02:22,143,May,multiple,2
103,0006966C8B,2012,NA,NA,NA,NA,NA,NA,SG,05/06/2012,0:01:19,157,Jun,multiple,1
104,0006966CA8,2011,Nutimik.Lake-Mitch.Diane's,A,F,10.6,38.925,0.272318561,NA,NA,NA,NA,NA,NA,NA
105,0006966CB9,2012,St.George,A,M,8.88,38.14666667,0.232785739,NA,NA,NA,NA,NA,NA,NA
106,0006966CB9,2014,NA,NA,NA,NA,NA,NA,SG,01/05/2014,3:32:32,121,May,NA,1
107,0006966D02,2008,St.George,A,F,10.2,38.54,0.264660093,NA,NA,NA,NA,NA,NA,NA
108,0006966D14,2008,St.George,NA,F,12,37.66,0.318640467,NA,NA,NA,NA,NA,NA,NA
109,0006966D49,2008,St.George,NA,M,11.1,37.13,0.298949636,NA,NA,NA,NA,NA,NA,NA
110,0006966D49,2009,NA,NA,NA,NA,NA,NA,SG,05/05/2009,22:21:17,125,May,NA,1
111,0006966D7A,2009,Firecamp,NA,F,6.9,38.77,0.177972659,NA,NA,NA,NA,NA,NA,NA
112,0006966D85,2008,St.George,NA,M,10.3,37.75,0.272847682,NA,NA,NA,NA,NA,NA,NA
113,0006966D85,2009,NA,NA,NA,NA,NA,NA,SG,12/05/2009,23:38:44,132,May,multiple,2
114,0006966D85,2012,NA,NA,NA,NA,NA,NA,SG,30/05/2012,22:33:50,151,May,multiple,1
115,0006966DA0,2009,Abyss,NA,M,9.1,38.55,0.236057069,NA,NA,NA,NA,NA,NA,NA
116,0006966DBD,2012,St.George,A,M,8,39.15333333,0.204324877,NA,NA,NA,NA,NA,NA,NA
117,0006966DC1,2012,St.George,A,M,9.22,35.79666667,0.257565881,NA,NA,NA,NA,NA,NA,NA
118,0006966DD0,2009,Firecamp,NA,F,8.3,37.68,0.220276008,NA,NA,NA,NA,NA,NA,NA
119,0006966DFD,2009,Firecamp,NA,M,7.7,37.78,0.20381154,NA,NA,NA,NA,NA,NA,NA
120,0006966E0F,2011,Shoal.Lake-Korowiz,A,F,11.77,40.355,0.291661504,NA,NA,NA,NA,NA,NA,NA
121,0006966EC8,2015,Ashern-Hudson.Reykdal,A,F,8.4,39.20333333,NA,NA,NA,NA,NA,NA,NA,NA
122,0006966EDF,2013,Firecamp,A,M,8.9,38.58333333,0.230669546,NA,NA,NA,NA,NA,NA,NA
123,0006966F11,2009,Bob.Walden's,J,M,7.2,38.22,0.188383046,NA,NA,NA,NA,NA,NA,NA
124,0006966F1D,2011,St.George,A,M,11.81,37.77,0.312682023,NA,NA,NA,NA,NA,NA,NA
125,0006966F1D,2012,NA,NA,NA,NA,NA,NA,SG,12/05/2012,2:54:22,133,May,NA,1
126,0006966F33,2008,St.George,A,F,11,36.98,0.297458085,NA,NA,NA,NA,NA,NA,NA
127,0006966F71,2008,St.George,NA,M,9.6,38.29,0.250718203,NA,NA,NA,NA,NA,NA,NA
128,0006966F9B,2013,St.George,A,M,7.6,38.13333333,0.199300699,NA,NA,NA,NA,NA,NA,NA
129,0006966F9B,2015,NA,NA,NA,NA,NA,NA,SG,04/06/2015,3:46:52,155,Jun,NA,1
130,0006966FB9,2013,St.George,A,M,8.2,38,0.215789474,NA,NA,NA,NA,NA,NA,NA
131,00069670A9,2009,Bob.Walden's,J,M,7.4,39.19,0.18882368,NA,NA,NA,NA,NA,NA,NA
132,00069670D9,2008,Microwave,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,00069670D9,2009,NA,NA,NA,NA,NA,NA,SG,22/05/2009,1:52:29,142,May,NA,1
134,000696711D,2008,St.George,A,F,11.4,39.09,0.291634689,NA,NA,NA,NA,NA,NA,NA
135,000696711D,2009,NA,NA,NA,NA,NA,NA,SG,18/05/2009,1:19:05,138,May,NA,1
136,00069671D0,2009,Microwave,J,F,7.4,38.21,0.193666579,NA,NA,NA,NA,NA,NA,NA
137,00069671DC,2014,Squeaky,A,M,8,37.16666667,0.215246637,NA,NA,NA,NA,NA,NA,NA
138,000696724D,2008,St.George,NA,M,9.5,39.46,0.240750127,NA,NA,NA,NA,NA,NA,NA
139,00069672BF,2011,Nutimik.Lake-Mitch.Diane's,A,F,8.86,39.26333333,0.225655828,NA,NA,NA,NA,NA,NA,NA
140,00069672FS,2009,Abyss,NA,M,8.8,39.93,0.220385675,NA,NA,NA,NA,NA,NA,NA
141,000696730C,2008,Microwave,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,000696733C,2009,Firecamp,NA,M,8.8,37.82,0.232681121,NA,NA,NA,NA,NA,NA,NA
143,000696733C,2009,Firecamp,A,M,10.55,38.87,0.271417546,NA,NA,NA,NA,NA,NA,NA
144,000696736B,2013,St.George,A,M,7.2,37.4,0.192513369,NA,NA,NA,NA,NA,NA,NA
145,000696736F,2008,Microwave,A,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,000696749C,2011,Richard.Lake,A,M,10.72,38.63,0.27750453,NA,NA,NA,NA,NA,NA,NA
147,000696749C,2012,NA,NA,NA,NA,NA,NA,RL,04/06/2012,23:40:49,156,Jun,NA,1
148,00069674A5,2008,St.George,NA,M,10.1,38.39,0.263089346,NA,NA,NA,NA,NA,NA,NA
149,00069674A5,2009,NA,NA,NA,NA,NA,NA,SG,26/05/2009,22:37:24,146,May,multiple,2
150,00069674A5,2014,NA,NA,NA,NA,NA,NA,SG,18/05/2014,1:45:37,138,May,multiple,1
151,00069674A5,2016,NA,NA,NA,NA,NA,NA,SG,24/05/2016,2:53:12,145,May,multiple,3
152,000696750E,2011,Firecamp,J,F,8.61,38.74,0.222250903,NA,NA,NA,NA,NA,NA,NA
153,00069675D5,2008,St.George,NA,M,11,37.5,0.293333333,NA,NA,NA,NA,NA,NA,NA
154,00069675D5,2009,NA,NA,NA,NA,NA,NA,SG,26/05/2009,0:02:46,146,May,NA,1
155,000696766E,2014,Squeaky,A,F,7.7,38.56666667,0.199654278,NA,NA,NA,NA,NA,NA,NA
156,00069676F1,2011,Nutimik.Lake-Mitch.Diane's,A,F,11.51,41.73,0.275820752,NA,NA,NA,NA,NA,NA,NA
157,00069676F8,2009,Firecamp,NA,F,7.6,38.26,0.198640878,NA,NA,NA,NA,NA,NA,NA
158,00069677A6,2009,Firecamp,NA,F,7.7,36.67,0.209980911,NA,NA,NA,NA,NA,NA,NA
159,00069677B8,2008,St.George,NA,M,9.8,39.42,0.248604769,NA,NA,NA,NA,NA,NA,NA
160,000696787C,2009,Microwave,J,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,000696797D,2013,St.George,A,M,7.7,39.4,0.195431472,NA,NA,NA,NA,NA,NA,NA
162,000696797D,2013,St.George,A,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,00069679DF,2009,Firecamp,NA,M,7.8,38.2,0.204188482,NA,NA,NA,NA,NA,NA,NA
164,00069679DF,2010,Firecamp,A,M,8.36,38.82,0.215352911,NA,NA,NA,NA,NA,NA,NA
165,00069679F2,2011,St.George,J,F,9.7,37.7,0.25729443,NA,NA,NA,NA,NA,NA,NA
166,0006967A3C,2009,Firecamp,NA,M,7.6,37.61,0.202073917,NA,NA,NA,NA,NA,NA,NA
167,0006967ABF,2008,St.George,A,F,9.6,37.34,0.257096947,NA,NA,NA,NA,NA,NA,NA
168,0006967ABF,2009,NA,NA,NA,NA,NA,NA,SG,02/06/2009,0:58:30,153,Jun,NA,1
169,0006967B03,2017,St.George,A,F,10.4,40.2,0.258706468,NA,NA,NA,NA,NA,NA,NA
170,0006967B1C,2011,St.George,A,M,13.1,39.02,0.335725269,NA,NA,NA,NA,NA,NA,NA
171,0006967B1C,2012,NA,NA,NA,NA,NA,NA,SG,15/05/2012,2:59:03,136,May,NA,1
172,0006967B67,2008,St.George,NA,M,10.9,38.8,0.280927835,NA,NA,NA,NA,NA,NA,NA
173,0006967B67,2009,NA,NA,NA,NA,NA,NA,SG,25/05/2009,0:37:16,145,May,multiple,2
174,0006967B67,2014,NA,NA,NA,NA,NA,NA,SG,30/05/2014,4:55:37,150,May,multiple,3
175,0006967B67,2014,NA,NA,NA,NA,NA,NA,SG,19/05/2014,22:44:07,139,May,multiple,1
176,0006967B67,2015,NA,NA,NA,NA,NA,NA,SG,05/06/2015,4:00:43,156,Jun,multiple,4
177,0006967BA8,2008,St.George,NA,M,9.5,37.23,0.255170561,NA,NA,NA,NA,NA,NA,NA
178,0006967BA8,2009,NA,NA,NA,NA,NA,NA,SG,17/05/2009,23:52:27,137,May,NA,1
179,0006967BDC,2009,Abyss,NA,M,8.7,39.36,0.221036585,NA,NA,NA,NA,NA,NA,NA
180,0006967BDC,2011,Abyss,A,M,9.75,39.395,0.247493337,NA,NA,NA,NA,NA,NA,NA
181,0006967BDC,2013,Abyss,A,M,9.4,39.66,0.237014624,NA,NA,NA,NA,NA,NA,NA
182,0006967BDC,2014,NA,NA,NA,NA,NA,NA,AB,21/05/2014,3:59:36,141,May,multiple,1
183,0006967BDC,2015,NA,NA,NA,NA,NA,NA,AB,25/05/2015,23:15:30,145,May,multiple,2
184,0006967BDC,2016,NA,NA,NA,NA,NA,NA,AB,24/05/2016,1:32:16,145,May,multiple,3
185,0006967C47,2009,Abyss,NA,M,7.5,38.41,0.195261651,NA,NA,NA,NA,NA,NA,NA
186,0006967C47,2013,Abyss,A,M,7.8,37.28666667,0.209190059,NA,NA,NA,NA,NA,NA,NA
187,0006967C47,2014,NA,NA,NA,NA,NA,NA,AB,19/05/2014,0:01:29,139,May,multiple,5
188,0006967C47,2014,NA,NA,NA,NA,NA,NA,AB,21/05/2014,23:15:21,141,May,multiple,3
189,0006967C47,2015,NA,NA,NA,NA,NA,NA,AB,16/05/2015,1:59:10,136,May,multiple,4
190,0006967C47,2015,NA,NA,NA,NA,NA,NA,AB,26/05/2015,0:03:00,146,May,multiple,2
191,0006967C47,2016,NA,NA,NA,NA,NA,NA,AB,13/05/2016,22:15:27,134,May,multiple,1
192,0006967C8E,2008,St.George,A,F,9.7,38.96,0.248973306,NA,NA,NA,NA,NA,NA,NA
193,0006967CB0,2012,Shoal.Lake-Korowiz,A,F,11.16,40,0.279,NA,NA,NA,NA,NA,NA,NA
194,0006967CB0,2013,Porcupine,A,F,7.9,36.7,0.215258856,NA,NA,NA,NA,NA,NA,NA
195,0006967D0A,2008,St.George,NA,M,9.9,37.63,0.263087962,NA,NA,NA,NA,NA,NA,NA
196,0006967D0A,2009,NA,NA,NA,NA,NA,NA,SG,11/05/2009,22:03:09,131,May,NA,1
197,0006967D6C,2009,Abyss,NA,NA,7.3,35.97,0.2029469,NA,NA,NA,NA,NA,NA,NA
198,0006967D9E,2013,St.George,A,M,6.6,38.3,0.17232376,SG,28/05/2013,2:27:52,148,May,NA,1
199,0006967DEB,2008,St.George,NA,M,9.9,37.53,0.263788969,NA,NA,NA,NA,NA,NA,NA
200,0006967DEB,2012,NA,NA,NA,NA,NA,NA,SG,31/05/2012,23:08:40,152,May,multiple,2
201,0006967DEB,2015,NA,NA,NA,NA,NA,NA,SG,27/05/2015,3:52:33,147,May,multiple,1
202,0006967DEB,2017,NA,NA,NA,NA,NA,NA,SG,23/05/2017,5:34:42,143,May,multiple,3
203,0006967EC0,2015,Little.Pig,A,F,8.9,37.66,0.236325013,NA,NA,NA,NA,NA,NA,NA
204,0006967ED5,2008,St.George,NA,M,9.7,39.29,0.246882158,NA,NA,NA,NA,NA,NA,NA
205,0006967F6E,2012,St.George,A,M,8.06,38.18,0.211105291,NA,NA,NA,NA,NA,NA,NA
206,0006967F76,2012,St.George,A,F,9.36,36.32333333,0.257685602,NA,NA,NA,NA,NA,NA,NA
207,0006967FBE,2008,St.George,NA,M,10.8,38.97,0.277136259,NA,NA,NA,NA,NA,NA,NA
208,0006967FC4,2009,Firecamp,NA,M,7.8,37.23,0.209508461,NA,NA,NA,NA,NA,NA,NA
209,0006967FC4,2010,Firecamp,J,M,7.75,37.31,0.20771911,NA,NA,NA,NA,NA,NA,NA
210,0006967FD2,2011,St.George,A,M,12.31,38.38,0.320739969,NA,NA,NA,NA,NA,NA,NA
211,000696805C,2013,St.George,A,M,7.4,39,0.18974359,NA,NA,NA,NA,NA,NA,NA
212,000696808E,2009,Microwave,J,F,10.85,38.93,0.278705369,NA,NA,NA,NA,NA,NA,NA
213,00069680A4,2009,Abyss,NA,M,8.3,38.36,0.21637122,NA,NA,NA,NA,NA,NA,NA
214,00069680A4,2012,NA,NA,NA,NA,NA,NA,AB,29/05/2012,22:54:18,150,May,multiple,1
215,00069680A4,2013,NA,NA,NA,NA,NA,NA,AB,28/05/2013,0:06:30,148,May,multiple,3
216,00069680A4,2014,NA,NA,NA,NA,NA,NA,AB,03/06/2014,22:41:16,154,Jun,multiple,4
217,00069680A4,2015,NA,NA,NA,NA,NA,NA,AB,08/06/2015,23:32:23,159,Jun,multiple,2
218,00069680AA,2015,Ashern-Hudson.Reykdal,A,F,9.7,37.94,NA,NA,NA,NA,NA,NA,NA,NA
219,00069680B1,2012,St.George,A,M,7.74,38.05,0.203416557,NA,NA,NA,NA,NA,NA,NA
220,00069680DE,2011,Shoal.Lake-Korowiz,A,F,9.97,38.46666667,0.259185442,NA,NA,NA,NA,NA,NA,NA
221,00069682C1,2010,Heidi.Cook's.House,A,M,7.485,39.375,0.190095238,NA,NA,NA,NA,NA,NA,NA
222,000696835D,2017,St.George,A,F,9.3,37,0.251351351,NA,NA,NA,NA,NA,NA,NA
223,000696837B,2011,St.George,A,F,10.61,38.3,0.277023499,NA,NA,NA,NA,NA,NA,NA
224,00069683F3,2017,St.George,A,M,8.3,37.3,0.222520107,NA,NA,NA,NA,NA,NA,NA
225,00069683F7,2008,St.George,NA,M,9.3,37.95,0.245059289,NA,NA,NA,NA,NA,NA,NA
226,000696841F,2008,St.George,A,F,12.8,38.93,0.328795274,NA,NA,NA,NA,NA,NA,NA
227,000696842F,2012,St.George,A,M,9.66,38.24666667,0.25257103,NA,NA,NA,NA,NA,NA,NA
228,000696848A,2012,St.George,A,M,8.42,38.31666667,0.219747716,NA,NA,NA,NA,NA,NA,NA
229,00069684DC,2008,Microwave,A,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,00069684F0,2008,Altamont-Community.Centre,J,F,7.3,36.56,0.199671772,NA,NA,NA,NA,NA,NA,NA
231,000696857A,2011,Abyss,A,F,9.38,37.33,0.251272435,NA,NA,NA,NA,NA,NA,NA
232,00069685A1,2009,Firecamp,NA,M,7.3,38.39,0.190153686,NA,NA,NA,NA,NA,NA,NA
233,000696861F,2012,St.George,A,F,9.52,38.16333333,0.249454101,NA,NA,NA,NA,NA,NA,NA
234,000696862D,2009,Microwave,A,M,9.83,38.62,0.254531331,NA,NA,NA,NA,NA,NA,NA
235,000696866F,2015,Flanders.Lake-Hughes,J,M,6.6,37.50333333,NA,NA,NA,NA,NA,NA,NA,NA
236,00069686B7,2008,Microwave,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,000696872F,2014,Squeaky,A,M,7.2,38.96666667,0.184773311,NA,NA,NA,NA,NA,NA,NA
238,000696875C,2009,Abyss,NA,M,7.8,39.19,0.199030365,NA,NA,NA,NA,NA,NA,NA
239,000696875C,2012,NA,NA,NA,NA,NA,NA,AB,18/05/2012,22:58:39,139,May,multiple,1
240,000696875C,2013,NA,NA,NA,NA,NA,NA,AB,03/06/2013,23:06:55,154,Jun,multiple,5
241,000696875C,2014,NA,NA,NA,NA,NA,NA,AB,03/06/2014,22:43:02,154,Jun,multiple,2
242,000696875C,2015,NA,NA,NA,NA,NA,NA,AB,02/06/2015,0:43:32,153,Jun,multiple,4
243,000696875C,2016,NA,NA,NA,NA,NA,NA,AB,17/05/2016,22:40:33,138,May,multiple,3
244,00069687C5,2011,Abyss,J,F,8.49,38.38,0.221208963,NA,NA,NA,NA,NA,NA,NA
245,00069687D3,2011,Balsam.Road-Black's.Point,A,F,9.11,38.525,0.236469825,NA,NA,NA,NA,NA,NA,NA
246,000696881A,2008,St.George,NA,F,11.7,38.85,0.301158301,NA,NA,NA,NA,NA,NA,NA
247,000696881A,2009,NA,NA,NA,NA,NA,NA,SG,11/05/2009,22:18:06,131,May,NA,1
248,000696881B,2011,Abyss,J,F,8.48,38.065,0.222776829,NA,NA,NA,NA,NA,NA,NA
249,000696884B,2009,Abyss,NA,M,8.1,38.56,0.210062241,NA,NA,NA,NA,NA,NA,NA
250,000696886D,2016,Porcupine,A,M,8.18,37.13333333,0.220287253,NA,NA,NA,NA,NA,NA,NA
251,00069688DF,2008,St.George,NA,M,9.6,37.62,0.255183413,NA,NA,NA,NA,NA,NA,NA
252,00069688FE,2011,St.George,J,F,9.61,37.68,0.255042463,NA,NA,NA,NA,NA,NA,NA
253,00069689A8,2011,Shoal.Lake-Korowiz,A,F,10.1,39.235,0.257423219,NA,NA,NA,NA,NA,NA,NA
254,00069689A9,2012,St.George,A,F,10,37.37666667,0.267546598,NA,NA,NA,NA,NA,NA,NA
255,0006968A0E,2008,St.George,NA,M,12.2,38.02,0.320883745,NA,NA,NA,NA,NA,NA,NA
256,0006968A4A,2011,Abyss,A,F,11.55,40.03,0.2885336,NA,NA,NA,NA,NA,NA,NA
257,0006968A4B,2011,St.George,A,M,14.6,37.815,0.386090176,NA,NA,NA,NA,NA,NA,NA
258,0006968A4B,2012,NA,NA,NA,NA,NA,NA,SG,05/06/2012,2:32:36,157,Jun,NA,1
259,0006968A94,2014,Squeaky,A,F,9.6,38,0.252631579,NA,NA,NA,NA,NA,NA,NA
260,0006968AB3,2012,St.George,J,M,7.33,38.24666667,0.191650689,NA,NA,NA,NA,NA,NA,NA
261,0006968B1A,2008,St.George,A,F,10.7,39.09,0.273727296,NA,NA,NA,NA,NA,NA,NA
262,0006968B40,2008,St.George,NA,M,8.9,39.19,0.22709875,NA,NA,NA,NA,NA,NA,NA
263,0006968B40,2009,NA,NA,NA,NA,NA,NA,SG,18/05/2009,23:59:35,138,May,multiple,2
264,0006968B40,2009,NA,NA,NA,NA,NA,NA,SG,19/05/2009,0:00:14,139,May,multiple,1
265,0006968B5C,2009,Firecamp,NA,M,8.4,38.27,0.219493076,NA,NA,NA,NA,NA,NA,NA
266,0006968C00,2011,St.George,A,F,12.39,38.625,0.320776699,NA,NA,NA,NA,NA,NA,NA
267,0006968C6F,2008,St.George,NA,M,10.5,38.15,0.275229358,NA,NA,NA,NA,NA,NA,NA
268,0006968C78,2009,Firecamp,NA,F,7.7,37.94,0.20295203,NA,NA,NA,NA,NA,NA,NA
269,0006968CDC,2008,St.George,NA,M,9.6,36.82,0.260727865,NA,NA,NA,NA,NA,NA,NA
270,0006968D11,2009,Altamont-Curling.Rink,J,M,8.4,38.32,0.219206681,NA,NA,NA,NA,NA,NA,NA
271,0006968D3F,2008,St.George,NA,M,9.6,38.6,0.248704663,NA,NA,NA,NA,NA,NA,NA
272,0006968D44,2008,St.George,NA,M,11.2,37.83,0.296061327,NA,NA,NA,NA,NA,NA,NA
273,0006968D44,2009,NA,NA,NA,NA,NA,NA,SG,25/05/2009,1:32:36,145,May,multiple,1
274,0006968D44,2012,NA,NA,NA,NA,NA,NA,SG,30/04/2012,21:48:12,121,Apr,multiple,2
275,0006968D66,2011,Abyss,J,F,9.34,38.54,0.242345615,NA,NA,NA,NA,NA,NA,NA
276,0006968D7F,2011,Abyss,J,F,8.55,37.6,0.227393617,NA,NA,NA,NA,NA,NA,NA
277,0006968D97,2009,Abyss,NA,M,7.5,38.57,0.194451646,NA,NA,NA,NA,NA,NA,NA
278,0006968DAF,2008,St.George,NA,M,9.9,38.87,0.254695138,NA,NA,NA,NA,NA,NA,NA
279,0006968DAF,2012,NA,NA,NA,NA,NA,NA,SG,04/06/2012,4:16:18,156,Jun,multiple,2
280,0006968DAF,2012,NA,NA,NA,NA,NA,NA,SG,05/06/2012,3:24:59,157,Jun,multiple,1
281,0006968DAF,2013,NA,NA,NA,NA,NA,NA,SG,04/06/2013,0:40:18,155,Jun,multiple,3
282,0006968DFF,2012,St.George,A,F,9.62,38.96333333,0.246898794,NA,NA,NA,NA,NA,NA,NA
283,0006968DFF,2014,NA,NA,NA,NA,NA,NA,SG,06/05/2014,5:01:58,126,May,multiple,1
284,0006968DFF,2016,NA,NA,NA,NA,NA,NA,SG,25/04/2016,1:17:18,116,Apr,multiple,2
285,0006968DFF,2017,NA,NA,NA,NA,NA,NA,SG,06/05/2017,22:35:51,126,May,multiple,3
286,0006968E9B,2014,Squeaky,A,F,9.3,38.93333333,0.238869863,NA,NA,NA,NA,NA,NA,NA
287,0006968E9B,2017,NA,NA,NA,NA,NA,NA,SQ,06/05/2017,3:16:42,126,May,NA,1
288,0006968EEC,2013,St.George,A,M,7.4,39.06666667,0.189419795,NA,NA,NA,NA,NA,NA,NA
289,0006968EEC,2014,NA,NA,NA,NA,NA,NA,SG,30/05/2014,2:51:08,150,May,NA,1
290,0006968EFC,2008,St.George,NA,M,12.1,38.51,0.314204103,NA,NA,NA,NA,NA,NA,NA
291,0006968EFC,2009,NA,NA,NA,NA,NA,NA,SG,27/05/2009,0:00:02,147,May,multiple,2
292,0006968EFC,2009,NA,NA,NA,NA,NA,NA,SG,26/05/2009,23:52:49,146,May,multiple,1
293,0006968F6C,2008,Microwave,A,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0006968FAC,2013,St.George,A,M,8,39.6,0.202020202,NA,NA,NA,NA,NA,NA,NA
295,0006968FBA,2009,Firecamp,NA,F,7.8,36.11,0.216006646,NA,NA,NA,NA,NA,NA,NA
296,0006968FD8,2011,St.George,A,F,12.76,37.755,0.337968481,NA,NA,NA,NA,NA,NA,NA
