"","date","time","code","unit","rawfile","site","datetime"
"27436","2016-05-23","2:27:33 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:33
"27437","2016-05-23","2:27:33 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:33
"27438","2016-05-23","2:27:33 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:33
"27439","2016-05-23","2:27:34 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:34
"27440","2016-05-23","2:27:36 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:36
"27441","2016-05-23","2:27:40 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:40
"27442","2016-05-23","2:27:45 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:45
"27443","2016-05-23","2:27:53 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:53
"27444","2016-05-23","2:27:57 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:27:57
"27445","2016-05-23","2:28:01 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:01
"27446","2016-05-23","2:28:05 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:05
"27447","2016-05-23","2:28:10 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:10
"27448","2016-05-23","2:28:10 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:10
"27449","2016-05-23","2:28:11 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:11
"27450","2016-05-23","2:28:11 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:11
"27451","2016-05-23","2:28:11 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:11
"27452","2016-05-23","2:28:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:12
"27453","2016-05-23","2:28:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:12
"27454","2016-05-23","2:28:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:12
"27455","2016-05-23","2:28:18 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:18
"27456","2016-05-23","2:28:18 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:18
"27457","2016-05-23","2:28:22 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:22
"27458","2016-05-23","2:28:22 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:22
"27459","2016-05-23","2:28:24 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:24
"27460","2016-05-23","2:28:29 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:29
"27461","2016-05-23","2:28:29 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:29
"27462","2016-05-23","2:28:34 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:34
"27463","2016-05-23","2:28:40 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:40
"27464","2016-05-23","2:28:45 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:45
"27465","2016-05-23","2:28:51 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:51
"27466","2016-05-23","2:28:54 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:54
"27467","2016-05-23","2:28:58 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:28:58
"27468","2016-05-23","2:29:03 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:03
"27469","2016-05-23","2:29:11 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:11
"27470","2016-05-23","2:29:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:12
"27471","2016-05-23","2:29:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:12
"27472","2016-05-23","2:29:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:12
"27473","2016-05-23","2:29:12 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:12
"27474","2016-05-23","2:29:13 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:13
"27475","2016-05-23","2:29:14 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:14
"27476","2016-05-23","2:29:14 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:14
"27477","2016-05-23","2:29:14 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:14
"27478","2016-05-23","2:29:14 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:14
"27479","2016-05-23","2:29:14 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:14
"27480","2016-05-23","2:29:15 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:15
"27481","2016-05-23","2:29:15 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:15
"27482","2016-05-23","2:29:15 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:15
"27483","2016-05-23","2:29:15 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:15
"27484","2016-05-23","2:29:15 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:15
"27485","2016-05-23","2:29:16 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:16
"27486","2016-05-23","2:29:16 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:16
"27487","2016-05-23","2:29:16 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:16
"27488","2016-05-23","2:29:16 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:16
"27489","2016-05-23","2:29:17 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:17
"27490","2016-05-23","2:29:17 AM","00074DED63",14,"AB 8 aug 2016-2.csv","AB",2016-05-23 02:29:17
"27491","2016-05-24","1:32:16 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:16
"27492","2016-05-24","1:32:35 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:35
"27493","2016-05-24","1:32:35 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:35
"27494","2016-05-24","1:32:41 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:41
"27495","2016-05-24","1:32:42 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:42
"27496","2016-05-24","1:32:42 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:42
"27497","2016-05-24","1:32:44 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:44
"27498","2016-05-24","1:32:44 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:44
"27499","2016-05-24","1:32:44 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:44
"27500","2016-05-24","1:32:51 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:32:51
"27501","2016-05-24","1:33:03 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:03
"27502","2016-05-24","1:33:03 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:03
"27503","2016-05-24","1:33:03 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:03
"27504","2016-05-24","1:33:06 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:06
"27505","2016-05-24","1:33:06 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:06
"27506","2016-05-24","1:33:08 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:08
"27507","2016-05-24","1:33:08 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:08
"27508","2016-05-24","1:33:10 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:10
"27509","2016-05-24","1:33:13 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:13
"27510","2016-05-24","1:33:21 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:21
"27511","2016-05-24","1:33:21 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:21
"27512","2016-05-24","1:33:22 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:22
"27513","2016-05-24","1:33:22 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:22
"27514","2016-05-24","1:33:24 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:24
"27515","2016-05-24","1:33:24 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:24
"27516","2016-05-24","1:33:24 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:24
"27517","2016-05-24","1:33:29 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:29
"27518","2016-05-24","1:33:29 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:29
"27519","2016-05-24","1:33:29 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:29
"27520","2016-05-24","1:33:31 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:31
"27521","2016-05-24","1:33:50 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:50
"27522","2016-05-24","1:33:50 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:33:50
"27523","2016-05-24","1:34:04 AM","0006967BDC",14,"AB 8 aug 2016-2.csv","AB",2016-05-24 01:34:04
"27524","2016-05-25","12:15:22 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:15:22
"27525","2016-05-25","12:15:23 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:15:23
"27526","2016-05-25","12:49:56 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:49:56
"27527","2016-05-25","12:50:00 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:50:00
"27528","2016-05-25","12:50:06 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:50:06
"27529","2016-05-25","12:50:14 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:50:14
"27530","2016-05-25","12:50:18 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:50:18
"27531","2016-05-25","12:55:27 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:55:27
"27532","2016-05-25","12:59:36 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 00:59:36
"27533","2016-05-25","1:03:26 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:03:26
"27534","2016-05-25","1:03:27 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:03:27
"27535","2016-05-25","1:03:50 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:03:50
"27536","2016-05-25","1:03:52 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:03:52
"27537","2016-05-25","1:03:54 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:03:54
"27538","2016-05-25","1:03:54 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:03:54
"27539","2016-05-25","1:04:01 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:01
"27540","2016-05-25","1:04:01 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:01
"27541","2016-05-25","1:04:29 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:29
"27542","2016-05-25","1:04:32 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:32
"27543","2016-05-25","1:04:49 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:49
"27544","2016-05-25","1:04:53 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:53
"27545","2016-05-25","1:04:56 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:56
"27546","2016-05-25","1:04:59 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:59
"27547","2016-05-25","1:04:59 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:04:59
"27548","2016-05-25","1:05:06 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:05:06
"27549","2016-05-25","1:05:09 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:05:09
"27550","2016-05-25","1:05:09 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:05:09
"27551","2016-05-25","1:05:12 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:05:12
"27552","2016-05-25","1:05:12 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:05:12
"27553","2016-05-25","1:07:22 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:07:22
"27554","2016-05-25","1:08:31 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:31
"27555","2016-05-25","1:08:31 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:31
"27556","2016-05-25","1:08:33 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:33
"27557","2016-05-25","1:08:33 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:33
"27558","2016-05-25","1:08:39 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:39
"27559","2016-05-25","1:08:40 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:40
"27560","2016-05-25","1:08:54 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:08:54
"27561","2016-05-25","1:09:00 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:09:00
"27562","2016-05-25","1:09:00 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:09:00
"27563","2016-05-25","1:09:01 AM","00074F04AD",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:09:01
"27564","2016-05-25","1:09:16 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:09:16
"27565","2016-05-25","1:09:45 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:09:45
"27566","2016-05-25","1:13:50 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:13:50
"27567","2016-05-25","1:13:50 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:13:50
"27568","2016-05-25","1:19:39 AM","00071EA6E5",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:19:39
"27569","2016-05-25","1:37:57 AM","00074C10E3",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:37:57
"27570","2016-05-25","1:38:02 AM","00074C10E3",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 01:38:02
"27571","2016-05-25","4:27:48 AM","0007088883",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 04:27:48
"27572","2016-05-25","4:27:48 AM","0007088883",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 04:27:48
"27573","2016-05-25","4:27:49 AM","0007088883",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 04:27:49
"27574","2016-05-25","10:03:36 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:03:36
"27575","2016-05-25","10:03:38 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:03:38
"27576","2016-05-25","10:03:42 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:03:42
"27577","2016-05-25","10:03:50 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:03:50
"27578","2016-05-25","10:03:53 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:03:53
"27579","2016-05-25","10:03:55 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:03:55
"27580","2016-05-25","10:04:39 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:04:39
"27581","2016-05-25","10:04:45 PM","0006C99DD1",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:04:45
"27582","2016-05-25","10:04:51 PM","00074C056B",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:04:51
"27583","2016-05-25","10:16:59 PM","00074B5C01",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:16:59
"27584","2016-05-25","10:17:11 PM","00074B5C01",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:17:11
"27585","2016-05-25","10:21:34 PM","0007290AE6",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:21:34
"27586","2016-05-25","10:21:53 PM","0007290AE6",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:21:53
"27587","2016-05-25","10:22:11 PM","0007290AE6",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 22:22:11
"27588","2016-05-25","11:07:16 PM","00074F822E",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:07:16
"27589","2016-05-25","11:08:27 PM","00074F822E",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:08:27
"27590","2016-05-25","11:18:34 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:18:34
"27591","2016-05-25","11:18:34 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:18:34
"27592","2016-05-25","11:19:42 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:19:42
"27593","2016-05-25","11:28:40 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:40
"27594","2016-05-25","11:28:40 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:40
"27595","2016-05-25","11:28:40 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:40
"27596","2016-05-25","11:28:43 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:43
"27597","2016-05-25","11:28:46 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:46
"27598","2016-05-25","11:28:49 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:49
"27599","2016-05-25","11:28:55 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:55
"27600","2016-05-25","11:28:57 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:28:57
"27601","2016-05-25","11:29:02 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:02
"27602","2016-05-25","11:29:07 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:07
"27603","2016-05-25","11:29:18 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:18
"27604","2016-05-25","11:29:18 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:18
"27605","2016-05-25","11:29:20 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:20
"27606","2016-05-25","11:29:20 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:20
"27607","2016-05-25","11:29:22 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:22
"27608","2016-05-25","11:29:24 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:24
"27609","2016-05-25","11:29:32 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:32
"27610","2016-05-25","11:29:32 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:32
"27611","2016-05-25","11:29:35 PM","00074F4367",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:29:35
"27612","2016-05-25","11:55:28 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:28
"27613","2016-05-25","11:55:44 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:44
"27614","2016-05-25","11:55:54 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:54
"27615","2016-05-25","11:55:56 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:56
"27616","2016-05-25","11:55:56 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:56
"27617","2016-05-25","11:55:58 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:58
"27618","2016-05-25","11:55:58 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:55:58
"27619","2016-05-25","11:56:01 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:56:01
"27620","2016-05-25","11:56:03 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:56:03
"27621","2016-05-25","11:56:06 PM","00074C0E0A",14,"AB 8 aug 2016-2.csv","AB",2016-05-25 23:56:06
"27622","2016-05-26","10:09:34 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:09:34
"27623","2016-05-26","10:09:34 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:09:34
"27624","2016-05-26","10:09:34 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:09:34
"27625","2016-05-26","10:10:12 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:12
"27626","2016-05-26","10:10:16 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:16
"27627","2016-05-26","10:10:18 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:18
"27628","2016-05-26","10:10:20 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:20
"27629","2016-05-26","10:10:23 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:23
"27630","2016-05-26","10:10:23 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:23
"27631","2016-05-26","10:10:25 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:25
"27632","2016-05-26","10:10:27 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:27
"27633","2016-05-26","10:10:27 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:27
"27634","2016-05-26","10:10:28 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:10:28
"27635","2016-05-26","10:12:21 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:12:21
"27636","2016-05-26","10:12:23 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:12:23
"27637","2016-05-26","10:12:24 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:12:24
"27638","2016-05-26","10:12:24 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:12:24
"27639","2016-05-26","10:13:16 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:13:16
"27640","2016-05-26","10:13:16 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:13:16
"27641","2016-05-26","10:13:21 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:13:21
"27642","2016-05-26","10:13:23 PM","0006E21D05",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:13:23
"27643","2016-05-26","10:22:07 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:22:07
"27644","2016-05-26","10:22:13 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:22:13
"27645","2016-05-26","10:22:39 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:22:39
"27646","2016-05-26","10:22:42 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:22:42
"27647","2016-05-26","10:22:42 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:22:42
"27648","2016-05-26","10:22:46 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:22:46
"27649","2016-05-26","10:24:48 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:24:48
"27650","2016-05-26","10:25:14 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:25:14
"27651","2016-05-26","10:25:17 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:25:17
"27652","2016-05-26","10:25:21 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:25:21
"27653","2016-05-26","10:25:21 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:25:21
"27654","2016-05-26","10:25:24 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:25:24
"27655","2016-05-26","10:25:31 PM","00074FF3AA",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:25:31
"27656","2016-05-26","10:27:23 PM","00074EF3CE",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:27:23
"27657","2016-05-26","10:27:35 PM","00074EF3CE",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:27:35
"27658","2016-05-26","10:27:36 PM","00074EF3CE",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:27:36
"27659","2016-05-26","10:28:06 PM","00074EF3CE",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:28:06
"27660","2016-05-26","10:46:45 PM","0006E1DFB8",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:46:45
"27661","2016-05-26","10:47:05 PM","0006E1DFB8",14,"AB 8 aug 2016-2.csv","AB",2016-05-26 22:47:05
