pitID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,sumobs,group,Fa,Fj,Ma,Mj,mass,FAavg,BCI,AB,DA,FC,IG,LP,MA,MW,OK,PC,RL,SG,SQ
00074F7BAF,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.1,37.11666667,0.191288729,0,0,0,0,0,0,0,0,0,0,1,0
00074F7BBA,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.4,35.9,0.206128134,0,0,0,0,0,0,0,0,0,0,1,0
00074F7BBB,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,10.6,39.85,0.265997491,0,0,1,0,0,0,0,0,0,0,0,0
00074F7BBF,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8,36.32333333,0.220244104,0,0,0,0,0,0,0,0,0,0,0,1
00074F7BE5,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.2,36.73333333,0.19600726,0,0,0,0,1,0,0,0,0,0,0,0
00074F7C4C,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.2,37.43333333,0.2190561,0,0,0,0,0,0,0,0,0,1,0,0
00074F7C4F,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,7.9,35.36666667,0.223374175,0,0,0,0,0,0,0,0,0,0,1,0
00074F7C53,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.1,36.76666667,0.2475068,0,0,0,0,0,0,0,0,0,1,0,0
00074F7C72,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.5,37.6,0.22606383,0,0,0,0,0,0,0,0,0,0,1,0
00074F7CA0,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,7.4,38.36666667,0.19287576,0,0,0,0,0,0,0,0,1,0,0,0
00074F7CA6,0,0,0,0,0,1,1,1,0,0,3,MA,0,0,1,0,9.1,39.18333333,0.232241599,1,0,0,0,0,0,0,0,0,0,0,0
00074F7D09,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9,38.1,0.236220472,1,0,0,0,0,0,0,0,0,0,0,0
00074F7D0A,0,0,0,0,0,1,1,0,0,0,2,FJ,0,1,0,0,8.5,36.63333333,0.232029117,0,0,0,0,0,0,0,0,0,0,1,0
00074F7D0B,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10,39.1,0.255754476,0,0,0,0,0,0,0,0,0,1,0,0
00074F7D15,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.3,37.46666667,0.221530249,0,0,0,0,0,0,0,0,0,0,1,0
00074F7D1D,0,0,0,0,0,1,0,0,0,1,2,FA,1,0,0,0,9.2,38.67333333,0.237890019,0,0,0,0,0,0,0,0,0,0,1,0
00074F7D24,0,0,0,0,0,0,0,1,0,0,1,MJ,0,0,0,1,7.4,37.46666667,NA,0,0,0,0,0,0,0,0,0,0,1,0
00074F7D2D,0,0,0,0,0,1,0,1,1,1,4,FA,1,0,0,0,8.8,40.31666667,0.218272013,0,0,0,0,0,0,0,0,0,0,1,0
00074F7DC7,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,7.5,37.53333333,0.19982238,0,0,0,0,1,0,0,0,0,0,0,0
00074F7DCE,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,7.1,38.06666667,0.186514886,0,0,0,0,0,0,0,0,0,0,1,0
00074F7DDA,0,0,0,0,0,1,0,1,0,1,3,MA,0,0,1,0,7.9,38.33333333,0.206086957,0,0,0,0,0,0,0,0,0,0,1,0
00074F7DIC,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.8,39.7,0.196473552,0,0,0,0,0,0,0,0,0,0,1,0
00074F7E77,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,11.1,39.1,0.283887468,0,0,0,0,0,0,0,0,0,1,0,0
00074F7E83,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,7.9,36.56666667,0.216043756,0,0,0,0,1,0,0,0,0,0,0,0
00074F7E85,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.7,36.46666667,0.211151737,0,0,0,0,0,0,0,0,0,0,1,0
00074F7E86,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.4,39.69,0.211640212,0,0,0,0,0,0,0,0,0,1,0,0
00074F7E89,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.3,39.01666667,0.212729603,0,0,0,0,0,0,0,0,0,0,1,0
00074F7E93,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.4,38.3,0.219321149,0,0,0,0,0,0,0,0,0,0,1,0
00074F7ECC,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.4,38.28333333,0.245537658,0,0,0,0,0,0,0,0,0,0,0,1
00074F7F2B,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,9.2,37.06666667,0.248201439,0,0,0,0,0,0,0,0,0,1,0,0
00074F7F38,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,7.6,37.08333333,0.204926014,0,0,0,0,0,0,0,0,0,0,1,0
00074F7F43,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.2,37.36666667,0.219446922,0,0,0,0,0,0,0,0,0,1,0,0
00074F7F44,0,0,0,0,0,1,0,1,0,1,3,FA,1,0,0,0,7.2,37.5,0.192,0,0,0,0,0,0,0,0,0,0,1,0
00074F7F6E,0,0,0,0,1,0,0,0,0,0,1,MJ,0,0,0,1,7.2,35.79,0.201173512,0,0,0,0,0,0,0,0,0,0,1,0
00074F7FE9,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.1,38.71666667,0.208853495,0,0,0,0,0,0,0,0,0,1,1,0
00074F7FEB,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.8,38.93333333,0.226027397,0,0,0,0,0,0,0,0,1,0,0,0
00074F7FF7,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.3,39.13333333,0.237649063,0,0,0,0,0,0,0,0,0,1,0,0
00074F8003,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.9,35,0.197142857,0,0,0,0,0,0,0,0,0,0,1,0
00074F8035,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,7.5,37.1,0.202156334,0,0,0,0,0,0,0,0,1,0,0,0
00074F80A2,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.2,38.16666667,0.241048035,0,0,0,0,0,0,0,0,0,0,1,0
00074F80A4,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.2,38.56666667,0.212618842,0,0,0,0,0,0,0,0,0,0,1,0
00074F80A8,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.8,38.03333333,0.231375986,0,0,0,0,0,0,0,0,0,0,1,0
00074F80AE,0,0,0,0,0,1,1,0,1,0,3,MA,0,0,1,0,6.6,35.5,0.185915493,0,0,0,0,0,0,0,0,0,0,1,0
00074F80B1,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,8.1,39.12333334,0.207058404,0,0,0,0,0,0,0,0,0,0,1,0
00074F80B5,0,0,0,0,0,1,0,1,1,0,3,MA,0,0,1,0,10.8,38.65,0.279093431,0,0,0,0,0,0,0,0,0,0,1,0
00074F80C0,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.7,36.03333333,0.213691027,0,0,0,0,0,0,0,0,0,0,1,0
00074F814D,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.8,41.73333333,0.21086262,0,0,0,0,1,0,0,0,0,0,0,0
00074F8153,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.5,36.64,0.259279476,1,0,0,0,0,0,0,0,0,0,0,0
00074F8159,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.8,38.36666667,0.229365769,0,0,0,0,0,0,0,0,0,1,0,0
00074F815A,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.8,38.03333333,0.257668712,0,0,0,0,0,0,0,0,0,0,1,0
00074F815F,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,9.1,37.13333333,0.245062837,0,0,0,0,0,0,0,0,0,0,1,0
00074F8164,0,0,0,0,0,1,0,1,1,1,4,FA,1,0,0,0,10.4,38.43333333,0.270598439,0,0,0,0,0,0,0,0,0,0,1,0
00074F8167,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.5,37.41666667,0.200445434,0,0,0,0,0,0,0,0,0,0,1,0
00074F8191,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.7,37.26666667,0.233452594,0,1,0,0,0,0,0,0,0,0,0,0
00074F81A1,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,7.9,39.06666667,0.20221843,0,0,0,0,0,0,0,0,1,0,0,0
00074F8219,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.2,38.76666667,0.211521926,0,0,0,0,0,0,0,0,1,0,0,0
00074F8222,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,7.3,38.26666667,0.190766551,0,0,0,0,0,0,0,0,0,0,1,0
00074F8227,0,0,0,0,1,0,0,0,0,0,1,FJ,0,1,0,0,10.1,38.62,0.261522527,0,0,1,0,0,0,0,0,0,0,0,0
00074F822A,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.9,35,0.254285714,0,0,0,0,0,0,0,0,0,0,1,0
00074F822E,0,0,0,0,0,1,1,1,1,0,4,MJ,0,0,0,1,7.8,36.74,0.212302667,1,0,0,0,0,0,0,0,0,0,0,0
00074F82B7,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.9,37.9,0.234828496,1,0,0,0,0,0,0,0,0,0,0,0
00074F82C3,0,0,0,0,0,1,1,1,0,0,3,MA,0,0,1,0,8.65,38.23333334,0.22660656,0,0,0,0,0,0,0,0,0,1,1,0
00074F82D7,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.9,38.36,0.205943691,0,0,0,0,0,0,0,0,0,0,0,1
00074F8305,0,0,0,0,1,0,0,0,0,0,1,FJ,0,1,0,0,8.1,38.37,0.211102424,0,0,0,0,0,0,0,0,0,0,1,0
00074F836F,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8,38.41666667,0.20824295,1,0,0,0,0,0,0,0,0,0,0,0
00074F8370,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,7.6,36.3,0.209366391,0,0,0,0,0,0,0,0,0,0,1,0
00074F8373,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,8.2,38.86666667,0.210977702,0,0,0,0,0,0,0,0,1,0,0,0
00074F838F,0,0,0,0,0,1,0,0,1,1,3,MA,0,0,1,0,8.1,39.7,0.204030227,0,0,0,0,0,0,0,0,0,0,1,0
00074F83B0,0,0,0,0,0,1,0,1,0,1,3,FA,1,0,0,0,8.6,36.89333333,0.233104445,0,0,0,0,0,0,0,0,0,0,1,0
00074F8420,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9,37.4,0.240641711,1,0,0,0,0,0,0,0,0,0,0,0
00074F842B,0,0,0,0,0,1,1,1,1,1,5,MA,0,0,1,0,6.8,36.11666667,0.188278726,0,0,0,0,0,0,0,0,0,0,1,0
00074F8430,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,8.8,36.86666667,0.238698011,0,0,0,0,0,0,0,0,0,0,1,0
00074F8447,0,0,0,0,0,1,0,0,1,1,3,MA,0,0,1,0,7.8,37.53333333,0.207815275,0,0,0,0,0,0,0,0,0,0,1,0
00074F8451,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.3,35.4,0.206214689,0,0,0,0,0,0,0,0,0,0,1,0
00074F84D2,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.6,37.33333333,0.257142857,0,0,0,0,0,0,0,0,0,1,0,0
00074F84D3,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,11.05,39.02,0.28322168,1,0,0,0,0,0,0,0,0,0,0,0
00074F84D4,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7,36.23333333,0.193192272,0,0,0,0,0,0,0,0,1,0,0,0
00074F84DF,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,8.5,38.26666667,0.222125436,0,0,0,0,0,0,0,0,0,0,1,0
00074F84E2,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.3,37.53333333,0.194493783,0,0,0,0,0,0,0,0,1,0,0,0
00074F84E4,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,8.8,38.46666667,0.228769497,0,0,0,0,0,0,0,0,0,0,1,0
00074F84E5,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,9.3,38.76666667,0.239896819,0,0,0,0,0,0,0,0,0,1,0,0
00074F84FB,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.8,38.4,0.177083333,1,0,0,0,0,0,0,0,0,0,0,0
00074F8501,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.1,37.5,0.162666667,0,0,0,0,0,0,0,0,0,0,1,0
00074F8527,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.2,37.96666667,0.268656716,0,0,0,0,0,0,0,0,0,1,0,0
00074F8584,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.4,38.33333333,0.271304348,1,0,0,0,0,0,0,0,0,0,0,0
00074F8589,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.9,38.33333333,0.232173913,0,0,0,0,0,0,0,0,0,0,1,0
00074F858A,0,0,0,0,0,1,1,1,0,0,3,FA,1,0,0,0,12.4,38.56333333,0.321548967,1,0,0,0,0,0,0,0,0,0,0,0
00074F858C,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.7,38.7,0.250645995,0,0,0,0,1,0,0,0,0,0,0,0
00074F858F,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,8.5,38.66666667,0.219827586,0,0,0,0,0,0,0,0,1,0,0,0
00074F8591,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.7,35.08333333,0.219477435,0,0,0,0,0,0,0,0,0,0,1,0
00074F8592,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.7,38.66666667,0.225,0,0,0,0,0,0,0,0,0,0,1,0
00074F85AA,0,0,0,0,0,1,1,1,1,1,5,FA,1,0,0,0,7.6,35.6,0.213483146,0,0,0,0,0,0,0,0,0,0,1,0
00074F85DF,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.1,39.5,0.205063291,0,0,0,0,0,0,0,0,1,0,0,0
00074F8637,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,9.8,38.46666667,0.254766031,0,0,0,0,0,0,0,0,0,0,1,0
00074F8641,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,6.6,37.46333333,0.176172257,1,0,0,0,0,0,0,0,0,0,0,0
00074F8649,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,14.2,38.1,0.372703412,0,0,0,0,0,0,0,0,0,0,0,1
00074F864B,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8,38.43333333,0.208152645,0,0,0,0,0,0,0,0,0,0,1,0
00074F864E,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.6,39.94333333,0.190269549,0,0,0,0,0,0,0,0,0,1,0,0
00074F8688,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.3,39.1,0.237851662,0,0,0,0,0,0,0,0,0,0,1,0
00074F86E9,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,9,38.33333333,0.234782609,0,0,0,0,0,0,0,0,0,1,0,0
00074F86EA,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,12.2,37,0.335135135,0,0,0,0,0,0,0,0,1,0,0,0
00074F86F0,0,0,0,0,0,1,1,0,0,0,2,FA,1,0,0,0,8.1,37.32,0.217041801,0,0,0,0,0,0,0,0,0,0,0,1
00074F86F4,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.1,39.76666667,0.203688181,1,0,0,0,0,0,0,0,0,0,0,0
00074F8702,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.7,39.13333333,0.222316865,0,0,0,0,0,0,0,0,0,0,1,0
00074F8705,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7,36.06666667,0.194085028,0,0,0,0,0,0,0,0,0,0,1,0
00074F87B6,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.6,38.11666667,0.199387844,1,0,0,0,0,0,0,0,0,0,0,0
00074F87BA,0,0,0,0,0,1,1,1,0,0,3,MA,0,0,1,0,7.8,39.2,0.198979592,0,0,0,0,0,0,0,0,0,0,1,0
00074F87BF,0,0,0,0,0,1,0,0,1,1,3,MA,0,0,1,0,7.4,37.3,0.198391421,0,0,0,0,0,0,0,0,0,0,1,0
00074F87D8,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.1,37.31666667,0.163465833,0,0,0,0,0,0,0,0,1,0,0,0
00074F87EA,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,12.9,39.41666667,0.327272727,0,0,1,0,0,0,0,0,0,0,0,0
00074F8854,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.8,37.01666667,0.183701036,0,0,0,0,0,0,0,0,0,0,1,0
00074F8855,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.7,37.06666667,0.207733813,0,0,0,0,0,0,0,0,0,0,0,1
00074F885E,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.8,37.9,0.232189974,0,0,0,0,0,0,0,0,0,1,0,0
00074F88FA,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.7,39.2,0.221938776,0,0,0,0,0,0,0,0,0,0,1,0
00074F8905,0,0,0,0,0,1,0,0,0,1,2,MA,0,0,1,0,9.6,38.1,0.251968504,0,0,0,0,0,0,0,0,0,0,1,0
00074F890B,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,11.8,37.66666667,0.313274336,0,0,0,0,0,0,0,0,0,0,0,1
00074F890E,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,7.1,38.86666667,0.182675815,0,0,0,0,0,0,0,0,0,0,1,0
00074F891F,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.3,37.85,0.192866579,0,0,0,0,0,0,0,0,1,0,0,0
00074F89A5,0,0,0,0,0,1,0,0,1,0,2,MA,0,0,1,0,8.1,38.1,0.212598425,0,0,0,0,0,0,0,0,0,0,1,0
00074F89A6,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.8,37.73333333,0.233215548,0,0,0,0,0,0,0,0,0,1,0,0
00074F89B4,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.6,38.15,0.25163827,1,0,0,0,0,0,0,0,0,0,0,0
00074F89B7,0,0,0,0,0,1,0,1,0,0,2,MJ,0,0,0,1,8.2,39.2,0.209183673,0,0,0,0,0,0,0,0,1,0,0,0
00074F89BD,0,0,0,0,0,1,1,1,1,0,4,MA,0,0,1,0,13.95,36.13333333,0.386070111,1,0,0,0,0,0,0,0,0,0,0,0
00074F89CA,0,0,0,0,0,1,0,0,0,1,2,MA,0,0,1,0,7,37,0.189189189,0,0,0,0,0,0,0,0,0,0,1,0
00074F89CC,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.7,38.93333333,0.197773973,0,0,0,0,0,0,0,0,0,0,1,0
00074F8A57,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9,39.96666667,0.225187656,0,0,0,0,0,0,0,0,0,1,0,0
00074F8A58,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.8,38.43333333,0.176929748,0,0,0,0,1,0,0,0,0,0,0,0
00074F8A5A,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8,36.43333333,0.21957914,1,0,0,0,0,0,0,0,0,0,0,0
00074F8A5B,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,7.8,36.53333333,0.21350365,0,0,0,0,1,0,0,0,0,0,0,0
00074F8A80,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,5.6,39.89666667,0.140362603,0,0,0,0,0,0,0,0,0,0,1,0
00074F8B0C,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9,37.56666667,0.239574091,0,0,0,0,0,0,0,0,0,0,1,0
00074F8B24,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.1,38.13333333,0.212412587,1,0,0,0,0,0,0,0,0,0,0,0
00074F8B2B,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.2,39.04666667,0.235615503,1,0,0,0,0,0,0,0,0,0,0,0
00074F8B36,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.6,39.96666667,0.215179316,1,0,0,0,0,0,0,0,0,0,0,0
00074F8B57,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,6.3,36.82,0.171102662,0,0,0,0,0,0,0,0,1,0,0,0
00074F8B5B,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,7.4,37.03333333,0.199819982,1,0,0,0,0,0,0,0,0,0,0,0
00074F8BAE,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,7.8,39.06,0.19969278,0,0,0,0,0,0,0,0,0,0,0,1
00074F8BAF,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.1,37.73333333,0.267667845,0,0,0,0,0,0,0,0,0,1,0,0
00074F8BB3,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.3,39,0.264102564,0,0,0,0,0,0,0,0,0,0,1,0
00074F8BB7,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10,38.43333333,0.260190807,0,0,0,0,0,0,0,0,0,0,1,0
00074F8BBD,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,13.2,37.8,0.349206349,0,0,0,0,0,0,0,0,0,0,0,1
00074F8BBF,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,8,37,0.216216216,0,0,0,0,0,0,0,0,0,0,1,0
00074F8BC0,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10.3,38.7,0.266149871,1,0,0,0,0,0,0,0,0,0,0,0
00074F8BC7,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.5,37.67,0.252190072,0,0,0,0,0,0,0,0,0,0,0,1
00074F8BD0,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.3,38.8,0.18814433,0,0,0,0,0,0,0,0,0,0,1,0
00074F8C58,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.3,39.16666667,0.211914894,0,0,0,0,0,0,0,0,0,1,0,0
00074F8C5C,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,10.6,39,0.271794872,0,0,0,0,0,0,0,0,0,0,1,0
00074F8C5E,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.7,36.71666667,0.236949614,1,0,0,0,0,0,0,0,0,0,0,0
00074F8C62,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.3,38.36666667,0.216333623,0,0,0,0,0,0,0,0,0,0,1,0
00074F8C6D,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,9.1,38.16666667,0.238427948,0,0,0,0,0,0,0,0,0,1,0,0
00074F8C77,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,7,37.18333333,0.188256387,0,0,0,0,0,0,0,0,0,0,1,0
00074F8C7C,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.5,36.4,0.206043956,0,0,0,0,0,0,0,0,0,0,1,0
00074F8C7F,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.5,37.95,0.250329381,1,0,0,0,0,0,0,0,0,0,0,0
00074F8C9D,0,0,0,0,1,0,0,0,0,0,1,FA,1,0,0,0,8.2,36.63333333,0.223839854,0,0,0,0,0,0,0,0,0,0,1,0
00074F8CAB,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.4,39.25,0.214012739,0,0,1,0,0,0,0,0,0,0,0,0
00074F8CAE,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.6,37.53333333,0.229129663,0,0,0,0,0,0,0,0,0,1,0,0
00074F8D04,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9,38.5,0.233766234,0,0,0,0,0,0,0,0,1,0,0,0
00074F8D0F,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.1,38.46666667,0.210571924,0,0,0,0,1,0,0,0,0,0,0,0
00074F8D15,0,0,0,0,0,1,0,0,0,0,1,FJ,0,1,0,0,6.7,35.8,0.187150838,0,0,0,0,0,0,0,0,1,0,0,0
00074F8D34,0,0,0,0,0,1,1,0,0,0,2,MA,0,0,1,0,8.4,39,0.215384615,0,0,0,0,0,0,0,0,0,0,0,1
00074F8D5C,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.5,38.7,0.219638243,0,0,0,0,1,0,0,0,0,0,0,0
00074F8D85,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.4,38,0.194736842,0,0,0,0,0,0,0,0,0,0,1,0
00074F8DAB,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10,37.66666667,0.265486726,1,0,0,0,0,0,0,0,0,0,0,0
00074F8DB4,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,11.7,37.46666667,0.341637011,0,0,0,0,1,0,0,0,0,0,0,0
00074F8DB8,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,9.3,38.63333333,0.240724763,1,0,0,0,0,0,0,0,0,0,0,0
00074F8DBE,0,0,0,0,0,1,0,0,0,0,1,MJ,0,0,0,1,8.4,38.6,0.21761658,0,0,0,0,0,0,0,0,0,1,0,0
00074F8DD1,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.5,38.41333333,0.221277334,0,0,0,0,0,0,0,0,0,0,0,1
00074F8DF5,0,0,0,0,0,1,1,0,0,1,3,FA,1,0,0,0,9.5,36.7,0.257326098,0,0,0,0,0,0,0,0,0,0,1,0
00074F8E55,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,7.9,38.33333333,0.206086957,0,0,0,0,0,0,0,0,0,0,1,0
00074F8E56,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,10.3,35.2,0.292613636,0,0,0,0,0,0,0,0,0,1,0,0
00074F8E59,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.2,38.23333333,0.214472537,0,0,0,0,0,0,0,0,0,0,1,0
00074F8E5A,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,7.4,37.06666667,0.199640288,0,0,0,0,0,0,0,0,1,0,0,0
00074F8E5E,0,0,0,0,0,1,0,0,0,0,1,MA,0,0,1,0,8.7,37.56666667,0.231588287,0,0,0,0,0,0,0,0,0,1,0,0
00074F8E6A,0,0,0,0,0,1,0,0,0,0,1,FA,1,0,0,0,8.3,38.26666667,0.216898955,0,0,0,0,1,0,0,0,0,0,0,0
00074F8E6F,0,0,0,0,0,1,0,1,0,0,2,MA,0,0,1,0,6.6,37.31666667,0.176864672,0,0,0,0,0,0,0,0,0,0,1,0
