"ch" "GR" "weight" "FA" "BCI" "sex" "ageclass"
"0000001" "FA" 8.7 38.76666667 0.224419604 "F" "A"
"0011000" "MA" 12.8 39.06666667 0.327645051 "M" "A"
"0001010" "MA" 11.9 38.73333333 0.307228916 "M" "A"
"0000001" "FA" 9.5 36.1 0.263157895 "F" "A"
"0001000" "FJ" 8.8 39.46666667 0.222972973 "F" "J"
"0000100" "FA" 8.8 40.06666667 0.219633943409348 "F" "A"
"0010000" "FA" 10.8 38.8 0.278350515 "F" "A"
"0001000" "FA" 9.3 37.61666667 0.247230837 "F" "A"
"0001000" "MA" 7.5 36.42666667 0.205893119 "M" "A"
"0001000" "FJ" 9.5 39.5 0.240506329 "F" "J"
"0001000" "FA" 9.9 39.83666667 0.248514769 "F" "A"
"0010000" "FJ" 8.1 36.76666667 0.22030825 "F" "J"
"0001000" "FA" 9.6 39.4 0.243654822 "F" "A"
"0000100" "FJ" 8.5 40.33333333 0.210743801670309 "F" "J"
"0010000" "FA" 9.5 40 0.2375 "F" "A"
"0011000" "FA" 12 37.23333333 0.322291853 "F" "A"
"0001000" "FA" 9.1 39.36666667 0.231160034 "F" "A"
"0010001" "MA" 12.7 39.33333333 0.322881356 "M" "A"
"0000001" "FA" 8.6 37 0.232432432 "F" "A"
"0010000" "FA" 13.4 39.2 0.341836735 "F" "A"
"0011000" "FA" 11 38.3 0.287206266 "F" "A"
"0010000" "MA" 12.7 38.03333333 0.333917616 "M" "A"
"0010000" "FA" 13.9 37.43333333 0.371326803 "F" "A"
"0010000" "FA" 10.5 35.7 0.294117647 "F" "A"
"0010000" "FA" 12 37.56666667 0.319432121 "F" "A"
"0010000" "FA" 12.2 38.53333333 0.316608997 "F" "A"
"0010000" "MA" 8.8 37.2 0.23655914 "M" "A"
"0001100" "FA" 8.6 38.16666667 0.225327511 "F" "A"
"0001100" "FA" 9 39.16666667 0.229787234 "F" "A"
"0010000" "MJ" 7.5 36.46666667 0.205667276 "M" "J"
"0010000" "MA" 11.9 36.63333333 0.324840764 "M" "A"
"0010000" "MA" 12.4 36.6 0.338797814 "M" "A"
"0011100" "FA" 13.3 40.2 0.330845771 "F" "A"
"0001000" "FA" 8.8 37.56666667 0.234250222 "F" "A"
"0000101" "MA" 7.6 38.4 0.197916666666667 "M" "A"
"0011000" "FA" 12.05 38.383333335 0.3139446225 "F" "A"
"0011000" "FA" 14.4 39.7 0.362720403 "F" "A"
"0010001" "FA" 12 37.86666667 0.316901408 "F" "A"
"0001000" "MA" 9 39.08333333 0.230277186 "M" "A"
"0000100" "FJ" 8.3 37.86666667 0.219190140825776 "F" "J"
"0011000" "MA" 10.7 37.46666667 0.285587189 "M" "A"
"0001000" "MA" 8 37.46666667 0.213523132 "M" "A"
"0010000" "MJ" 8.7 38.66666667 0.225 "M" "J"
"0001010" "MA" 7.2 38.85 0.185328185 "M" "A"
"0000010" "MA" 10.2 39.9 0.255639098 "M" "A"
"0001111" "FA" 10.1 39.62 0.254921757 "F" "A"
"0010000" "FA" 9.2 38.43333333 0.239375542 "F" "A"
"0001000" "MA" 7.1 37.43666667 0.189653637 "M" "A"
"0000100" "FJ" 8.9 38.13333333 0.23339160841201 "F" "J"
"0010000" "MA" 11.8 37.5 0.314666667 "M" "A"
"0000010" "FA" 9.9 38.06666667 0.260070053 "F" "A"
"0000001" "MA" 8.9 37 0.240540541 "M" "A"
"0010000" "MA" 11.55 35.4 0.3262711865 "M" "A"
"0010000" "MA" 11.5 38.43333333 0.299219428 "M" "A"
"0011000" "MA" 10.6 38 0.278947368 "M" "A"
"0001000" "MA" 6.7 37.2 0.180107527 "M" "A"
"0010010" "FA" 12 39.63333333 0.302775442 "F" "A"
"0010000" "MA" 9.3 39 0.238461538 "M" "A"
"0010000" "FA" 12.9 38.73333333 0.333046472 "F" "A"
"0011000" "MA" 11.9 39.3 0.302798982 "M" "A"
"0000001" "MJ" 9.3 39.06666667 0.238054608 "M" "J"
"0010011" "MA" 11.4 37.16666667 0.306726457 "M" "A"
"0001000" "MA" 7.2 37.23333333 0.193375112 "M" "A"
"0010000" "MJ" 9.2 37.2 0.247311828 "M" "J"
"0000100" "FA" 8.8 37.36666667 0.235504014251962 "F" "A"
"0010000" "MA" 11.6 37.16666667 0.312107623 "M" "A"
"0010000" "MA" 9.8 38.1 0.257217848 "M" "A"
"0010000" "FA" 12.5 37.66666667 0.331858407 "F" "A"
"0011000" "MJ" 8.4 38.3 0.219321149 "M" "J"
"0001000" "MA" 8.7 38.13333333 0.228146853 "M" "A"
"0000001" "FA" 9.1 37.83333333 0.240528634 "F" "A"
"0010000" "FA" 10 39 0.256410256 "F" "A"
"0001000" "FA" 8.2 39.31333333 0.208580634 "F" "A"
"0011000" "MJ" 13.1 37.66666667 0.347787611 "M" "J"
"0010000" "FA" 12.1 38.4 0.315104167 "F" "A"
"0001000" "FA" 9 38.43333333 0.234171726 "F" "A"
"0010000" "FA" 10.1 37.33333333 0.270535714 "F" "A"
"0001011" "FA" 8.6 38.96666667 0.220701454 "F" "A"
"0011011" "MA" 8.5 37.43333333 0.227070347 "M" "A"
"0011000" "MA" 12.5 37.6 0.332446809 "M" "A"
"0001000" "FA" 8.4 39.62666667 0.211978466 "F" "A"
"0011000" "MA" 10.6 38.66666667 0.274137931 "M" "A"
"0010000" "MA" 12 36 0.333333333 "M" "A"
"0001000" "MA" 7.6 39.67333333 0.191564443 "M" "A"
"0011000" "FA" 13.5 37.7 0.358090186 "F" "A"
"0010000" "FA" 12.25 37.816666665 0.3239343055 "F" "A"
"0010000" "FA" 12.5 38.8 0.322164948 "F" "A"
"0001000" "FA" 8.3 38 0.218421053 "F" "A"
"0001000" "MJ" 7.4 37.13333333 0.199281867 "M" "J"
"0010000" "MA" 11.4 38.33333333 0.297391304 "M" "A"
"0001000" "FJ" 8.9 39.06666667 0.2278157 "F" "J"
"0010000" "MA" 12.7 36.16666667 0.351152074 "M" "A"
"0010000" "MA" 11.1 37.3 0.297587131 "M" "A"
"0001000" "FA" 9 37.2 0.241935484 "F" "A"
"0010000" "FA" 8.5 38.96666667 0.218135158 "F" "A"
"0001000" "FA" 9.7 37.86666667 0.256161972 "F" "A"
"0001000" "FA" 9.4 38.56666667 0.243733794 "F" "A"
"0010000" "MA" 9.4 38.46666667 0.244367418 "M" "A"
"0010000" "MJ" 8.8 36.56666667 0.240656335 "M" "J"
"0001000" "MJ" 7 38.13333333 0.183566434 "M" "J"
"0000100" "FJ" 7.6 36.1 0.210526315789474 "F" "J"
"0000100" "MJ" 8.1 37.8 0.214285714285714 "M" "J"
"0001000" "FA" 8.8 37.2 0.23655914 "F" "A"
"0001000" "MA" 11.3 38.13333333 0.296328671 "M" "A"
"0011000" "FJ" 8.3 37.53333333 0.221136767 "F" "J"
"0010000" "MA" 10.3 37.36666667 0.275646744 "M" "A"
"0011000" "FA" 10.3 37.4 0.27540107 "F" "A"
"0011000" "MA" 12.7 37.56666667 0.338065661 "M" "A"
"0010000" "FA" 10.7 38.53333333 0.277681661 "F" "A"
"0010100" "MA" 12.8 40 0.32 "M" "A"
"0001010" "MJ" 8.6 37.55 0.229027963 "M" "J"
"0010000" "MA" 12 34.6 0.346820809 "M" "A"
"0001000" "MA" 7.6 37.8 0.201058201 "M" "A"
"0001000" "FA" 8.2 38.16 0.214884696 "F" "A"
"0000100" "MJ" 7.9 37.7 0.209549071618037 "M" "J"
"0000010" "FA" 7.6 36.23333333 0.20975161 "F" "A"
"0010000" "MA" 11.25 37.2 0.302427552 "M" "A"
"0001010" "MA" 8.4 37.36666667 0.224799286 "M" "A"
"0010000" "FA" 9.7 38.43333333 0.252385082 "F" "A"
"0001100" "FA" 8.7 39.39666667 0.220830866 "F" "A"
"0000010" "MA" 7.2 37.33333333 0.192857143 "M" "A"
"0001000" "FA" 10.5 40.13333333 0.261627907 "F" "A"
"0010101" "MA" 12.7 37.033333335 0.342932141 "M" "A"
"0010111" "FA" 12.8 37.1 0.345013477 "F" "A"
"0000100" "MJ" 7.6 39 0.194871794871795 "M" "J"
"0010000" "FA" 8.5 38.93333333 0.218321918 "F" "A"
"0011000" "MA" 12.8 38.76666667 0.330180567 "M" "A"
"0001010" "FA" 9.1 39.03333333 0.233134073 "F" "A"
"0001100" "FA" 8 37.53 0.213162803 "F" "A"
"0000001" "FA" 9.2 37.03333333 0.248424842 "F" "A"
"0010000" "FA" 7.4 35.33333333 0.209433962 "F" "A"
"0011000" "FA" 9.2 39.13333333 0.235093697 "F" "A"
"0011000" "FA" 9.4 37 0.254054054 "F" "A"
"0001000" "FA" 9.2 38.83333333 0.236909871 "F" "A"
"0001000" "FA" 9.5 40.78333333 0.232938292 "F" "A"
"0001000" "MJ" 8.2 38.06666667 0.215411559 "M" "J"
"0010111" "FA" 13.1 38.8 0.337628866 "F" "A"
"0001000" "MA" 8 36.73333333 0.217785844 "M" "A"
"0001000" "MA" 8.3 39.06 0.2124936 "M" "A"
"0011000" "MA" 11.3 39.2 0.288265306 "M" "A"
"0001000" "MA" 12 38.4 0.3125 "M" "A"
"0001000" "MA" 7.7 38.17333333 0.201711491 "M" "A"
"0001000" "FJ" 9.1 38.46666667 0.236568458 "F" "J"
"0000100" "MA" 7.5 39.56666667 0.189553496192961 "M" "A"
"0001000" "FJ" 8.5 38.23333333 0.222319093 "F" "J"
"0000010" "FA" 10.1 37.9 0.266490765 "F" "A"
"0001000" "MA" 10.9 35.6 0.306179775 "M" "A"
"0001000" "FA" 8 37.4 0.213903743315508 "F" "A"
"0010000" "MJ" 8.3 38.03333333 0.218229623 "M" "J"
"0001100" "MA" 7.1 37.81666667 0.187747907 "M" "A"
"0001000" "MA" 8.1 40.56666667 0.199671323 "M" "A"
"1000000" "MA" 6.41 37.345 0.17164279 "M" "A"
"1000000" "MJ" 8 37.91 0.211026114481667 "M" "J"
"0011000" "MA" 10.9 36.6 0.297814208 "M" "A"
"0010000" "FA" 13.4 39.4 0.340101523 "F" "A"
"0001000" "FJ" 8.1 36.83333333 0.219909502 "F" "J"
"0001001" "FA" 8.4 39.1 0.21483376 "F" "A"
"0010000" "FJ" 8.7 38.56666667 0.225583405 "F" "J"
"0010000" "FA" 14.4 38.583333335 0.3732198835 "F" "A"
"0000100" "FA" 9.9 40.03333333 0.247293921752481 "F" "A"
"0010000" "MJ" 7.9 37.53333333 0.210479574 "M" "J"
"0010100" "FA" 11.7 37.46666667 0.31227758 "F" "A"
"0010000" "MA" 9.5 38.06666667 0.249562172 "M" "A"
"0000001" "FJ" 10 39.96666667 0.250208507 "F" "J"
"0010100" "MA" 8.9 35.93333333 0.247680891 "M" "A"
"0001101" "FA" 9.3 37.7 0.24668435 "F" "A"
"0001000" "MA" 8.9 38.76666667 0.229578676 "M" "A"
"0001000" "FA" 8.6 38.4 0.223958333 "F" "A"
"0001000" "FA" 8.3 37.7 0.220159151 "F" "A"
"0100100" "MA" 8.39 37.70333333 0.222526744 "M" "A"
"0100000" "MA" 9.86 39.59 0.249052791 "M" "A"
"0100111" "MA" 9.7 36.39 0.266556746 "M" "A"
"0100100" "MA" 8.72 39.01 0.223532428 "M" "A"
"0110100" "MA" 9.82 38.56666667 0.254624028 "M" "A"
"0100000" "FA" 8.33 37.88666667 0.219866268 "F" "A"
"0100000" "MA" 10.38 38.80666667 0.267479814 "M" "A"
"0100000" "MA" 9.06 38.30333333 0.236532939 "M" "A"
"0100000" "MA" 9.1 37.80333333 0.240719513 "M" "A"
"0100000" "MA" 9.18 39.31 0.233528364 "M" "A"
"1000000" "MA" 7.19 37.485 0.191810057 "M" "A"
"0100000" "MA" 9.25 39.48 0.234295846 "M" "A"
"1111011" "MJ" 8.33 37.538333335 0.2215972795 "M" "J"
"1100000" "FJ" 7.84 38.765 0.202244293 "F" "J"
"0100000" "MA" 11.34 39.53333333 0.286846543 "M" "A"
"0100000" "MA" 9.76 38.48 0.253638254 "M" "A"
"0100000" "MA" 9.28 45.91 0.202134611 "M" "A"
"0100010" "MA" 8.33 37.61 0.221483648 "M" "A"
"1000000" "FA" 7.81 39.005 0.20023074 "F" "A"
"0010000" "MA" 7.7 37.13333333 0.207360862 "M" "A"
"0100000" "MA" 8.42 37.78333333 0.222849581 "M" "A"
"0100000" "MA" 8.72 38.46 0.226729069 "M" "A"
"0100000" "FA" 8.3 37.73333333 0.219964664 "F" "A"
"0010001" "MA" 7.4 38 0.194736842 "M" "A"
"1000000" "MJ" 8 37.68 0.212314225053079 "M" "J"
"1000000" "MJ" 8.19 37.45 0.218691589 "M" "J"
"1000000" "FJ" 8 38.33666667 0.208677506285655 "F" "J"
"0010000" "FA" 13.1 37.9 0.345646438 "F" "A"
"0000010" "FA" 8 37.16666667 0.215246637 "F" "A"
"0011000" "FA" 13 41 0.317073171 "F" "A"
"0010000" "MA" 11.8 37.16666667 0.317488789 "M" "A"
"0010000" "MA" 12 38.3 0.313315927 "M" "A"
"0001001" "FA" 9.4 39.75 0.236477987 "F" "A"
"0011000" "MA" 9.1 36.383333335 0.2501082785 "M" "A"
"0001100" "FA" 8.6 39.83333333 0.215899582 "F" "A"
"0000001" "FJ" 8.4 37.93333333 0.221441125 "F" "J"
"0000001" "MA" 8 38 0.210526316 "M" "A"
"0010000" "FA" 9.1 36.3 0.250688705 "F" "A"
"0010101" "MA" 10.2 38.1 0.267716535 "M" "A"
"0010000" "FA" 8.4 38.03333333 0.220858896 "F" "A"
"0010100" "MA" 13.6 39.5 0.344303797 "M" "A"
"0010000" "FA" 12.6 37.43333333 0.336598397 "F" "A"
"0000100" "FJ" 8.8 38.36666667 0.229365768876684 "F" "J"
"0000100" "MJ" 7.9 38.59333333 0.204698566264009 "M" "J"
"0000001" "FA" 9 38.03333333 0.236634531 "F" "A"
"0010000" "MA" 11.05 37 0.2986486485 "M" "A"
"0011000" "FA" 15.4 39.2 0.392857143 "F" "A"
"0000100" "MA" 8 38.6 0.207253886010363 "M" "A"
"0010000" "FA" 10.8 37.2 0.290322581 "F" "A"
"0010100" "FA" 8.9 37.93333333 0.234622144 "F" "A"
"0010000" "FA" 11.8 37.73333333 0.312720848 "F" "A"
"0011000" "MA" 13.9 39.93333333 0.348080134 "M" "A"
"0010100" "MA" 12.3 38.43333333 0.320034692 "M" "A"
"0001000" "FA" 9.2 38.43333333 0.239375542 "F" "A"
"0001000" "MA" 8.6 37.7 0.228116711 "M" "A"
"0001000" "MA" 13.4 38.53333333 0.347750865 "M" "A"
"0000001" "MA" 8.8 38.06666667 0.23117338 "M" "A"
"0001000" "FA" 8.7 35.53333333 0.244840525 "F" "A"
"0001000" "FA" 9 39.38333333 0.228523064 "F" "A"
"0010000" "MA" 11.9 37.4 0.318181818 "M" "A"
"0000001" "FA" 8.6 38 0.226315789 "F" "A"
"0010000" "MA" 10.7 38.63333333 0.276962899 "M" "A"
"0010000" "FA" 9.3 38.8 0.239690722 "F" "A"
"0001000" "MA" 8.8 38.93333333 0.226027397 "M" "A"
"0010010" "MA" 10.8 38.8 0.278350515 "M" "A"
"0000001" "MA" 7.2 34 0.211764706 "M" "A"
"0001111" "MA" 9.7 37.73333333 0.257067138 "M" "A"
"0000010" "MA" 8.8 37.86666667 0.232394366 "M" "A"
"0011000" "MJ" 7.9 37.43333333 0.211041852 "M" "J"
"0011000" "MA" 8.3 36.7 0.226158038 "M" "A"
"0010100" "MA" 10.2 38.05 0.2680696165 "M" "A"
"0010000" "FA" 12.3 37.1 0.331536388 "F" "A"
"0000001" "MA" 8.1 37.03333333 0.218721872 "M" "A"
"0001100" "FA" 8.2 37.33333333 0.219642857 "F" "A"
"0010000" "MA" 11.9 38.2 0.311518325 "M" "A"
"0000100" "FJ" 8.6 39.4 0.218274111675127 "F" "J"
"0011011" "MA" 11.9 37.5 0.317333333 "M" "A"
"0000010" "FA" 9 37 0.243243243 "F" "A"
"0001000" "FJ" 8.9 39.26666667 0.226655348 "F" "J"
"0010000" "FJ" 8.5 38.33333333 0.237391304 "F" "J"
"0000001" "FJ" 8.2 38.03333333 0.215600351 "F" "J"
"0001000" "MA" 7.3 37.17 0.196394942 "M" "A"
"0010000" "FJ" 8 37.2 0.215053763 "F" "J"
"0000100" "MJ" 7.4 37.1 0.199460916442049 "M" "J"
"0010000" "MA" 12.4 38.8 0.319587629 "M" "A"
"0001000" "MA" 7.9 38.54333333 0.20496411 "M" "A"
"0010000" "FA" 10.7 39 0.274358974 "F" "A"
"0011111" "MA" 11.7 37.8 0.30952381 "M" "A"
"0001000" "MA" 8 39.36666667 0.203217612 "M" "A"
"0010000" "FA" 13.2 37.56666667 0.351375333 "F" "A"
"0010000" "FA" 8.8 39.36666667 0.223539373 "F" "A"
"0010000" "FA" 11.3 37.6 0.300531915 "F" "A"
"0000100" "FJ" 7.9 36.5 0.216438356164384 "F" "J"
"0011000" "MJ" 9.4 37.46666667 0.25088968 "M" "J"
"0001000" "MA" 7.1 38 0.186842105 "M" "A"
"0010011" "MA" 12.9 36.73333333 0.351179673 "M" "A"
"0010000" "FA" 9.1 39.63333333 0.22960471 "F" "A"
"0001000" "MA" 8.1 36.94 0.219274499 "M" "A"
"0011000" "MA" 10.9 38.16666667 0.28558952 "M" "A"
"0000010" "FA" 10.5 38.03333333 0.27607362 "F" "A"
"0000100" "MJ" 6.8 36.23333333 0.187672493117541 "M" "J"
"0000011" "MA" 7.1 36.63333333 0.193812557 "M" "A"
"0001000" "FA" 9.2 37.8 0.243386243 "F" "A"
"0010000" "FA" 11.3 38.5 0.293506494 "F" "A"
"0010100" "MA" 11.2 38.6 0.29015544 "M" "A"
"0011001" "FA" 13.1 39.6 0.330808081 "F" "A"
"0010110" "MA" 13.2 37.7 0.350132626 "M" "A"
"0001100" "MA" 7.6 39.13666667 0.194191295 "M" "A"
"0000010" "MA" 7.5 36.93333333 0.203068592 "M" "A"
"0011000" "MA" 11.4 38 0.3 "M" "A"
"0010000" "FJ" 8.1 36.13333333 0.224169742 "F" "J"
"0010000" "MA" 12.5 38.4 0.325520833 "M" "A"
"0011000" "MA" 12.8 38.33333333 0.333913043 "M" "A"
"0001000" "MA" 7.6 36.96666667 0.205590622 "M" "A"
"0001000" "MA" 13.8 36.03333333 0.382978723 "M" "A"
"0001000" "FA" 12.9 38.66666667 0.33362069 "F" "A"
"0001000" "MA" 7.4 38.43666667 0.192524499 "M" "A"
"0010000" "MA" 9.9 38.23333333 0.258936356 "M" "A"
"0010000" "FA" 9 37.93333333 0.237258348 "F" "A"
"0001010" "MA" 7.7 38.53333333 0.19982699 "M" "A"
"0001000" "MA" 9.3 39.13333333 0.237649063 "M" "A"
"0010000" "FA" 13.8 38 0.363157895 "F" "A"
"0001010" "MA" 7.7 38.23333333 0.201394943 "M" "A"
"0010000" "MJ" 7.7 37.36666667 0.206066012 "M" "J"
"0000010" "FA" 9.9 39.03333333 0.253629377 "F" "A"
"0010000" "MA" 11.6 36.4 0.318681319 "M" "A"
"0001001" "MA" 7.9 38.1 0.207349081 "M" "A"
"0000001" "FA" 9.7 37 0.262162162 "F" "A"
"0010000" "FA" 7.4 37.9 0.19525066 "F" "A"
"0010000" "MJ" 8.6 37 0.232432432 "M" "J"
"0001000" "FA" 8 38.67666667 0.206843058 "F" "A"
"0001000" "MA" 9.4 37.86666667 0.248239437 "M" "A"
"0010000" "MA" 9.4 35.3 0.266288952 "M" "A"
"0010000" "FA" 7.8 37.23333333 0.209489705 "F" "A"
"0010000" "MA" 11.95 37.1 0.3220793375 "M" "A"
"0010000" "MA" 8.9 38.8 0.229381443 "M" "A"
"0011000" "FA" 13.4 40.01111111 0.334906577666667 "F" "A"
"0011000" "MJ" 7.7 38.36666667 0.200695048 "M" "J"
"0001000" "MA" 6.8 41.6 0.163461538 "M" "A"
"0010000" "MA" 11.3 35.93333333 0.314471243 "M" "A"
"0010000" "FA" 7.7 36.46666667 0.211151737 "F" "A"
"0010000" "MA" 13.7 37.1 0.369272237 "M" "A"
"0000001" "MJ" 8.2 35.5 0.230985915 "M" "J"
"0001000" "FA" 9.7 38.64666667 0.250991892 "F" "A"
"0010000" "MA" 11.8 36.4 0.324175824 "M" "A"
"0010000" "MA" 9.4 37 0.254054054 "M" "A"
"0000001" "FA" 9.1 35.5 0.256338028 "F" "A"
"0001000" "FA" 8.4 39.2 0.214285714 "F" "A"
"0010000" "MA" 10.7 37.7 0.283819629 "M" "A"
"0010000" "MA" 10.5 37.2 0.282258065 "M" "A"
"0011000" "MA" 12 38.6 0.310880829 "M" "A"
"0001000" "FA" 10.2 40 0.255 "F" "A"
"0010000" "FA" 12 37 0.324324324 "F" "A"
"0001000" "FA" 9.7 38.9 0.249357326 "F" "A"
"0001000" "MA" 9.5 39.28333333 0.241832838 "M" "A"
"0010000" "MA" 9.5 38.46666667 0.246967071 "M" "A"
"0000100" "MJ" 7.2 39.5 0.182278481012658 "M" "J"
"0011011" "MA" 8.3 38 0.218421053 "M" "A"
"0011000" "MA" 10.2 37.13333333 0.27401427 "M" "A"
"0011000" "MA" 8.9 38.76666667 0.229578676 "M" "A"
"0011001" "MA" 8.5 36.46666667 0.23308958 "M" "A"
"0010000" "MJ" 9 39.26666667 0.229202037 "M" "J"
"0011000" "FA" 11.5 37.43333333 0.307212823 "F" "A"
"0010100" "MA" 13.6 37.3 0.36461126 "M" "A"
"0000100" "MA" 8.1 35.73333333 0.226679104498757 "M" "A"
"0000001" "MA" 8.2 38.36666667 0.213727194 "M" "A"
"0000001" "MA" 8.5 37.16666667 0.228699552 "M" "A"
"0001000" "MJ" 7.4 38.66666667 0.19137931 "M" "J"
"0001000" "MA" 8.3 37.73333333 0.219964664 "M" "A"
"0011000" "MA" 9.7 38.43333333 0.252385082 "M" "A"
"0010000" "FA" 9.9 38.85 0.254949314 "F" "A"
"0010000" "MA" 8.7 38.8 0.224226804 "M" "A"
"0010000" "MA" 10.9 37 0.294594595 "M" "A"
"0001000" "MJ" 9.3 37.63333333 0.247121346 "M" "J"
"0010000" "MA" 10.6 37.46666667 0.282918149 "M" "A"
"0010100" "FJ" 8.3 37 0.224324324 "F" "J"
"0010000" "FA" 11.9 38 0.313157895 "F" "A"
"0010000" "FA" 10.1 36.1 0.279778393 "F" "A"
"0011000" "FA" 10.1 38.86666667 0.259862779 "F" "A"
"0010000" "MA" 9.2 37.9 0.242744063 "M" "A"
"0001000" "FA" 9.2 38.16666667 0.241048035 "F" "A"
"0000100" "FJ" 7.8 37.31 0.209059233449477 "F" "J"
"0010000" "FA" 10.4 37.8 0.275132275 "F" "A"
"0010000" "FA" 12 38.8 0.309278351 "F" "A"
"0000100" "FA" 8.6 37.93333333 0.226713532533103 "F" "A"
"0001000" "FA" 8.1 36.36666667 0.222731439 "F" "A"
"0001000" "FA" 8 36.4 0.21978022 "F" "A"
"0010000" "MA" 9.5 35.16666667 0.27014218 "M" "A"
"0001000" "MA" 7.3 38.26666667 0.190766551 "M" "A"
"0010000" "FA" 12.5 37.11666667 0.3367838015 "F" "A"
"0010000" "FA" 10.1 37 0.272972973 "F" "A"
"0010000" "FA" 9.4 40.43333333 0.232481451 "F" "A"
"0011100" "MA" 12.9 37.4 0.344919786 "M" "A"
"0010000" "FJ" 9 38.76666667 0.232158212 "F" "J"
"0010000" "FA" 13.8 39.3 0.351145038 "F" "A"
"0000001" "FA" 7.7 37 0.208108108 "F" "A"
"0010000" "FA" 9.9 38.36666667 0.25803649 "F" "A"
"0011000" "FA" 11.8 38 0.310526316 "F" "A"
"0010000" "MA" 13.4 38.53333333 0.347750865 "M" "A"
"0011000" "MA" 11.4 37.43333333 0.304541407 "M" "A"
"0001000" "FA" 8.1 39.3 0.20610687 "F" "A"
"0011000" "MA" 11.6 37.93333333 0.305799649 "M" "A"
"0000010" "MA" 8 38.03333333 0.210341805 "M" "A"
"0001010" "MA" 7.4 36.30333333 0.203838031 "M" "A"
"0011000" "MA" 10.975 38.0333333325 0.288562151 "M" "A"
"0001000" "MJ" 9.2 38.06666667 0.241681261 "M" "J"
"0000010" "MA" 8.4 38.06666667 0.220665499 "M" "A"
"0010000" "MA" 8.4 37.1 0.226415094 "M" "A"
"0010000" "MA" 9.9 36.7 0.269754768 "M" "A"
"0001000" "FA" 12.5 39.5 0.316455696 "F" "A"
"0010000" "MA" 13.8 39 0.353846154 "M" "A"
"0010000" "MA" 10.6 37.7 0.281167109 "M" "A"
"0010000" "MA" 13.6 38.96666667 0.349016253 "M" "A"
"0000001" "FJ" 8.8 37.1 0.237196765 "F" "J"
"0010000" "FA" 11.2 38.2 0.293193717 "F" "A"
"0011000" "MA" 8.3 38.26666667 0.216898955 "M" "A"
"0011000" "MA" 11.5 36.96666667 0.311091073 "M" "A"
"0001000" "MA" 7.7 38.16666667 0.201746725 "M" "A"
"0010000" "MA" 10.8 38.26666667 0.282229965 "M" "A"
"0011000" "MA" 10.8 38 0.284210526 "M" "A"
"0011101" "MA" 11 36.1 0.304709141 "M" "A"
"0001010" "FA" 9.1 39.27666667 0.231689722 "F" "A"
"0000010" "FA" 8.2 38.3 0.214099217 "F" "A"
"0001000" "FA" 7.4 36.36 0.203520352 "F" "A"
"0010000" "MA" 12.7 36.85 0.344668238 "M" "A"
"0010010" "MA" 13.1 39.1 0.335038363 "M" "A"
"0010010" "MA" 12.5 37.06666667 0.337230216 "M" "A"
"0010000" "MA" 12.2 38.33333333 0.31826087 "M" "A"
"0010000" "FA" 8.7 37.1 0.234501348 "F" "A"
"0010000" "MA" 10.8 38.5 0.280519481 "M" "A"
"0000100" "MJ" 6.7 35.66666667 0.187850467272164 "M" "J"
"0001000" "MA" 8 36.79 0.217450394 "M" "A"
"0010000" "FA" 13 38.4 0.338541667 "F" "A"
"0000001" "FA" 7.5 37.8 0.198412698 "F" "A"
"0010000" "MA" 9.2 37.63333333 0.244464128 "M" "A"
"0001011" "MA" 8.8 37.66666667 0.233628319 "M" "A"
"0001000" "FA" 8.8 39.83333333 0.220920502 "F" "A"
"0001000" "FA" 8.4 37.2 0.225806452 "F" "A"
"0011000" "FA" 13.3 37.2 0.357526882 "F" "A"
"0011000" "FA" 13.4 37.9 0.353562005 "F" "A"
"0011100" "FA" 12.2 38.2 0.319371728 "F" "A"
"0010000" "FJ" 7.7 39 0.197435897 "F" "J"
"0010000" "MA" 11.6 37.56666667 0.308784383 "M" "A"
"0000010" "MA" 8.5 37.6 0.22606383 "M" "A"
"0010000" "FA" 12.9 38.86666667 0.331903945 "F" "A"
"0001000" "FJ" 8 37.86666667 0.211267606 "F" "J"
"0010000" "MA" 12.7 37.7 0.336870027 "M" "A"
"0011011" "MA" 12.8 39.4 0.324873096 "M" "A"
"0010000" "MA" 13.1 37.86666667 0.345950704 "M" "A"
"0010000" "MA" 12.8 38.33333333 0.333913043 "M" "A"
"0011000" "MA" 9.8 38 0.257894737 "M" "A"
"0011111" "FA" 9 39.36666667 0.228619814 "F" "A"
"0001000" "MA" 9.7 38.43333333 0.252385082 "M" "A"
"0010000" "MA" 9.9 36.8 0.269021739 "M" "A"
"0010001" "MA" 12.7 37 0.343243243 "M" "A"
"0001010" "FA" 9 37.21666667 0.241827138 "F" "A"
"0011000" "MA" 12.2 38.53333333 0.316608997 "M" "A"
"0010000" "MA" 9.7 37.3 0.260053619 "M" "A"
"0010000" "MA" 12.7 37.4 0.339572193 "M" "A"
"0011000" "MA" 12.3 40 0.3075 "M" "A"
"0000010" "FA" 8 37.06666667 0.215827338 "F" "A"
"0001000" "FA" 9 37.44 0.240384615 "F" "A"
"0000100" "FA" 7.6 37.53333333 0.202486678525976 "F" "A"
"0010000" "FA" 9.1 37.8 0.240740741 "F" "A"
"0011000" "FA" 9.8 38.93333333 0.251712329 "F" "A"
"0001000" "FA" 8.1 38.28666667 0.211561901 "F" "A"
"0010000" "MA" 13.5 37.8 0.357142857 "M" "A"
"0010110" "MA" 11.7 37.2 0.314516129 "M" "A"
