capdate,area,location,code,recap,species,Age,sex,repro,mass,faavg,bci
04/08/2016,Northwestern.Ontario,Porcupine,00076ABADF,N,MYLU,A,M,NA,8.7,37.4,0.232620321
04/08/2016,Northwestern.Ontario,Porcupine,00076AC8FC,N,MYLU,A,M,NA,7.5,39.8,0.188442211
04/08/2016,Northwestern.Ontario,Porcupine,00076ADAC7,N,MYLU,J,F,NA,7.94,37.26666667,0.213059034
04/08/2016,Northwestern.Ontario,Porcupine,00076AE4DF,N,MYLU,A,M,NA,7.4,37.43333333,0.197684773
04/08/2016,Northwestern.Ontario,Porcupine,00076AE761,N,MYLU,J,M,NA,7.3,37.16666667,0.196412556
04/08/2016,Northwestern.Ontario,Porcupine,00076AFB17,N,MYLU,J,M,NA,7.7,36.2,0.212707182
04/08/2016,Northwestern.Ontario,Porcupine,0007A78DFA,N,MYLU,J,F,NA,8.8,36.8,0.239130435
04/08/2016,Interlake,St.George,43B,N,MYLU,A,F,NR,11.2,38.76666667,0.288907997
05/08/2016,Interlake,St.George,7581733,N,MYLU,A,F,NR,9,36.66666667,0.245454545
05/08/2016,Northwestern.Ontario,Porcupine,7583753,N,MYLU,J,F,NA,8.08,37.9,0.213192612
05/08/2016,Northwestern.Ontario,Porcupine,7584285,N,MYLU,J,M,NA,8.14,37.7,0.215915119
05/08/2016,Northwestern.Ontario,Porcupine,7585583,N,MYLU,J,M,NA,8.06,36.16666667,0.222857143
05/08/2016,Interlake,St.George,7.58E+56,N,MYLU,A,F,NR,8.9,38.03333333,0.234005259
05/08/2016,Interlake,St.George,00069D17D1,N,MYLU,A,M,NA,9.7,38.36666667,0.252823632
05/08/2016,Northwestern.Ontario,Porcupine,00069D30JB,N,MYLU,A,M,NA,8.45,37.96666667,0.222563652
05/08/2016,Interlake,St.George,0006A94075,N,MYLU,A,M,NA,8.8,37.36666667,0.235504014
05/08/2016,Interlake,St.George,0006A944B4,N,MYLU,A,M,NA,8.4,36.3,0.231404959
05/08/2016,Interlake,St.George,0006A9476E,N,MYLU,A,M,NA,10.5,39.9,0.263157895
05/08/2016,Interlake,St.George,0006C75473,N,MYLU,A,M,NA,8.5,38.86666667,0.218696398
05/08/2016,Interlake,St.George,0006C76A83,N,MYLU,A,M,NA,7.5,36,0.208333333
05/08/2016,Interlake,St.George,0006C76EDC,N,MYLU,A,F,NR,8.3,36.8,0.225543478
05/08/2016,Interlake,St.George,0006C7731F,N,MYLU,A,M,NA,9.7,36.83333333,0.263348416
05/08/2016,Interlake,St.George,0006C776B4,N,MYLU,A,F,NR,9.3,37.46666667,0.248220641
05/08/2016,Interlake,St.George,0006C781A1,N,MYLU,A,M,NA,9.1,37.46666667,0.242882562
05/08/2016,Interlake,St.George,0006D75A79,N,MYLU,A,F,NR,12.5,39.46666667,0.316722973
05/08/2016,Interlake,St.George,0006DEA936,N,MYLU,A,F,NA,7.6,36.23333333,0.20975161
05/08/2016,Interlake,St.George,0006E94B2C,N,MYLU,A,F,NR,9.9,39.03333333,0.253629377
05/08/2016,Interlake,St.George,0006E9F6BE,N,MYLU,A,M,NA,8,38.03333333,0.210341805
05/08/2016,Interlake,St.George,0006EA214F,N,MYLU,A,M,NA,8.5,37.6,0.22606383
05/08/2016,Interlake,St.George,0006EA42EA,N,MYLU,A,M,NA,6.7,37.56666667,0.178349601
05/08/2016,Interlake,St.George,0006EA5BB2,N,MYLU,A,F,NR,9.4,37.7,0.24933687
05/08/2016,Interlake,St.George,0006EE18E6,N,MYLU,A,F,NR,10,37.03333333,0.270027003
05/08/2016,Interlake,St.George,0006EE1A31,N,MYLU,A,F,NR,10.6,37.66666667,0.281415929
05/08/2016,Interlake,St.George,0006EE2158,N,MYLU,A,M,NA,8.9,37.96666667,0.234416155
05/08/2016,Interlake,St.George,0006EE22EB,N,MYLU,A,M,NA,8,39,0.205128205
05/08/2016,Interlake,St.George,0006EE278F,N,MYLU,A,F,NR,9.1,37.76666667,0.240953222
05/08/2016,Interlake,St.George,0006EE2CE1,N,MYLU,A,F,NR,8.2,38.53333333,0.212802768
05/08/2016,Interlake,St.George,0006EE4EA0,N,MYLU,A,F,NR,9.2,40.33333333,0.228099174
05/08/2016,Interlake,St.George,0006F1E094,N,MYLU,A,F,NR,8.9,38.16666667,0.233187773
05/08/2016,Interlake,St.George,0006F20940,N,MYLU,A,M,NA,9.5,38.6,0.24611399
05/08/2016,Interlake,St.George,0006F20C54,N,MYLU,A,F,NR,9,37.63333333,0.23914969
05/08/2016,Interlake,St.George,0006F22D9B,N,MYLU,A,F,NR,7.1,38.43333333,0.184735473
05/08/2016,Interlake,St.George,0006F23066,N,MYLU,A,F,NR,9.9,38.23333333,0.258936356
05/08/2016,Interlake,St.George,0006F23D17,N,MYLU,A,M,NA,7.6,37.4,0.203208556
05/08/2016,Interlake,St.George,00074BB40D,N,MYLU,A,F,NR,9.4,39.03333333,0.240819812
05/08/2016,Interlake,St.George,000757A940,N,MYLU,A,F,NR,8.9,37.7,0.236074271
05/08/2016,Interlake,St.George,000758165A,N,MYLU,A,F,NR,8.7,37.13333333,0.234290844
05/08/2016,Northwestern.Ontario,Porcupine,0007581CC2,N,MYLU,J,M,NA,7.68,37.4,0.205347594
05/08/2016,Northwestern.Ontario,Porcupine,00075840DB,N,MYLU,J,M,NA,8.08,38.36666667,0.210599479
05/08/2016,Interlake,St.George,0007584CD2,N,MYLU,A,F,NR,8.2,37.13333333,0.220825853
05/08/2016,Interlake,St.George,00075850CF,N,MYLU,A,M,NA,8.1,37.76666667,0.214474846
05/08/2016,Interlake,St.George,00075862C2,N,MYLU,A,F,NR,10.4,37.93333333,0.274165202
05/08/2016,Interlake,St.George,00075863D1,N,MYLU,A,F,NR,8.1,36.9,0.219512195
05/08/2016,Interlake,St.George,00075868B8,N,MYLU,A,M,NA,8.5,36.9,0.230352304
05/08/2016,Interlake,St.George,00076AB7F5,N,MYLU,A,M,NA,10.2,38.93333333,0.261986301
05/08/2016,Northwestern.Ontario,Porcupine,00076AC1A9,N,MYLU,J,M,NA,7.17,37.3,0.192225201
05/08/2016,Interlake,St.George,00076AC4E6,N,MYLU,A,F,NR,8.4,36.56666667,0.229717411
05/08/2016,Northwestern.Ontario,Porcupine,00076AC9A8,N,MYLU,A,M,NA,8.84,37.43333333,0.236153161
05/08/2016,Northwestern.Ontario,Porcupine,00076ACA91,N,MYLU,J,M,NA,8.7,36.63333333,0.237488626
05/08/2016,Interlake,St.George,00076ACD02,N,MYLU,A,F,NR,8.7,37.16666667,0.234080717
05/08/2016,Northwestern.Ontario,Porcupine,00076AD103,N,MYLU,J,M,NA,8.06,36.53333333,0.220620438
05/08/2016,Northwestern.Ontario,Porcupine,00076AD458,N,MYLU,J,F,NA,8.19,38.9,0.210539846
05/08/2016,Interlake,St.George,00076ADD7B,N,MYLU,A,F,NA,9,38.43333333,0.234171726
05/08/2016,Northwestern.Ontario,Porcupine,00076AE42B,N,MYLU,J,M,NA,9.33,37.6,0.248138298
05/08/2016,Northwestern.Ontario,Porcupine,00076AE8FF,N,MYLU,A,M,NA,7.3,36.2,0.201657459
05/08/2016,Interlake,St.George,00076AE995,N,MYLU,A,F,NR,10.6,37.73333333,0.280918728
05/08/2016,Interlake,St.George,00076AF2A1,N,MYLU,A,F,NR,9,37.1,0.242587601
05/08/2016,Northwestern.Ontario,Porcupine,00076AF2BC,N,MYLU,J,M,NA,7.98,38.26666667,0.208536585
05/08/2016,Northwestern.Ontario,Porcupine,00076AF893,N,MYLU,J,M,NA,7.42,36.86666667,0.201265823
05/08/2016,Interlake,St.George,00076AFDE7,N,MYLU,A,F,NR,10.3,37.4,0.27540107
05/08/2016,Northwestern.Ontario,Porcupine,00076B035A,N,MYLU,J,M,NA,8.54,36.4,0.234615385
05/08/2016,Interlake,St.George,0007A77EF4,N,MYLU,A,M,NA,9.7,39.36666667,0.246401355
05/08/2016,Interlake,St.George,0007A78120,N,MYLU,A,F,NR,8.1,38.23333333,0.211857018
05/08/2016,Northwestern.Ontario,Porcupine,0007A79DAC,N,MYLU,J,M,NA,7.57,36.86666667,0.205334539
05/08/2016,Interlake,St.George,0007A7A69D,N,MYLU,A,F,NR,10.6,37.56666667,0.28216504
06/08/2016,Interlake,St.George,7581087,N,MYLU,A,F,NR,8.7,39.86666667,0.218227425
06/08/2016,Interlake,St.George,7581116,N,MYLU,A,F,NR,9,38.76666667,0.232158212
06/08/2016,Northwestern.Ontario,Porcupine,7584487,N,MYLU,A,M,NA,8.94,37.7,0.237135279
06/08/2016,Northwestern.Ontario,Porcupine,7585004,N,MYLU,A,F,NR,7.4,37.86666667,0.195422535
06/08/2016,Interlake,St.George,7585107,N,MYLU,A,M,NA,7.4,37.6,0.196808511
06/08/2016,Interlake,St.George,000696A041,N,MYLU,A,F,NR,8.4,36.93333333,0.227436823
06/08/2016,Interlake,St.George,000696FC1F,N,MYLU,A,M,NA,8,36.53333333,0.218978102
06/08/2016,Interlake,St.George,00069D15C8,N,MYLU,A,M,NA,8,37.03333333,0.216021602
06/08/2016,Interlake,St.George,0006A942C3,N,MYLU,A,F,NR,10,38.93333333,0.256849315
06/08/2016,Interlake,St.George,0006A94308,N,MYLU,A,M,NA,8.9,40.13333333,0.221760797
06/08/2016,Interlake,St.George,0006A94364,N,MYLU,A,F,NR,10.2,37.26666667,0.273703041
06/08/2016,Interlake,St.George,0006A94423,N,MYLU,A,F,NR,7.9,36.26666667,0.217830882
06/08/2016,Interlake,St.George,0006A94608,N,MYLU,A,F,NR,8.3,38.8,0.213917526
06/08/2016,Interlake,St.George,0006B3B042,N,MYLU,A,F,NR,10,39.06666667,0.255972696
06/08/2016,Interlake,St.George,0006C879D9,N,MYLU,A,F,NR,8.6,38.16666667,0.225327511
06/08/2016,Interlake,St.George,0006C96F6C,N,MYLU,A,F,NR,9.3,37.33333333,0.249107143
06/08/2016,Interlake,St.George,0006C98C1D,N,MYLU,A,F,NR,7.5,37.2,0.201612903
06/08/2016,Interlake,St.George,0006C98DC0,N,MYLU,A,F,NR,10.7,38.83333333,0.275536481
06/08/2016,Interlake,St.George,0006C99187,N,MYLU,A,M,NA,10.4,39.36666667,0.264182896
06/08/2016,Interlake,St.George,0006C996B9,N,MYLU,A,F,NR,7.3,35.93333333,0.203153989
06/08/2016,Interlake,St.George,0006C99736,N,MYLU,A,F,NR,10.5,40.83333333,0.257142857
06/08/2016,Interlake,St.George,0006C99B99,N,MYLU,A,F,NR,8.5,37.6,0.22606383
06/08/2016,Northwestern.Ontario,Porcupine,0006D086B5,N,MYLU,J,M,NA,7.14,38.5,0.185454545
06/08/2016,Interlake,St.George,0006D794FA,N,MYLU,A,M,NA,10.2,39.9,0.255639098
06/08/2016,Interlake,St.George,0006DEC893,N,MYLU,A,F,NR,10.1,37.9,0.266490765
06/08/2016,Interlake,St.George,0006EB25F3,N,MYLU,A,M,NA,8,38.23333333,0.2092415
06/08/2016,Interlake,St.George,0006EE1769,N,MYLU,A,M,NA,10,39,0.256410256
06/08/2016,Interlake,St.George,0006F1E677,N,MYLU,A,M,NA,8.3,38,0.218421053
06/08/2016,Interlake,St.George,0006F21B3B,N,MYLU,A,M,NA,8.5,37.86666667,0.224471831
06/08/2016,Northwestern.Ontario,Porcupine,0006F239FA,N,MYLU,J,F,NA,7.1,38.3,0.18537859
06/08/2016,Interlake,St.George,00071369A8,N,MYLU,A,M,NA,7.6,37.63333333,0.201948627
06/08/2016,Interlake,St.George,00074B2D22,N,MYLU,A,F,NR,9,39.36666667,0.228619814
06/08/2016,Interlake,St.George,00074C102B,N,MYLU,A,M,NA,9.6,38.4,0.25
06/08/2016,Interlake,St.George,00074F378C,N,MYLU,A,F,NR,8.9,38.4,0.231770833
06/08/2016,Interlake,St.George,0007580C04,N,MYLU,A,F,NR,8.8,37.76666667,0.233009709
06/08/2016,Northwestern.Ontario,Porcupine,0007580C4D,N,MYLU,J,F,NA,6.97,39.4,0.176903553
06/08/2016,Interlake,St.George,000758291F,N,MYLU,A,F,NR,8.5,35.96666667,0.236329935
06/08/2016,Interlake,St.George,0007582B12,N,MYLU,A,M,NA,8,37.73333333,0.212014134
06/08/2016,Interlake,St.George,00075833A0,N,MYLU,A,F,NR,10.7,37.23333333,0.287376902
06/08/2016,Interlake,St.George,00075833A6,N,MYLU,A,F,NR,7.7,37.36666667,0.206066012
06/08/2016,Interlake,St.George,000758399D,N,MYLU,A,F,NR,7.4,38.7,0.19121447
06/08/2016,Interlake,St.George,0007583EF6,N,MYLU,A,M,NA,7.9,37.53333333,0.210479574
06/08/2016,Northwestern.Ontario,Porcupine,00075842D0,N,MYLU,J,M,NA,7.37,38.4,0.191927083
06/08/2016,Interlake,St.George,00075849C8,N,MYLU,A,F,NR,7.7,38,0.202631579
06/08/2016,Interlake,St.George,0007584A9B,N,MYLU,A,M,NA,7.9,36.66666667,0.215454545
06/08/2016,Northwestern.Ontario,Porcupine,0007584C13,N,MYLU,J,M,NA,9.79,39.03333333,0.250811272
06/08/2016,Interlake,St.George,00075850C9,N,MYLU,A,M,NA,7.7,38.2,0.201570681
06/08/2016,Interlake,St.George,00075852D8,N,MYLU,A,M,NA,8.1,37.5,0.216
06/08/2016,Northwestern.Ontario,Porcupine,00075853B1,N,MYLU,J,M,NA,7.5,38.63333333,0.194132873
06/08/2016,Interlake,St.George,0007585D04,N,MYLU,A,F,NR,8.9,39,0.228205128
06/08/2016,Northwestern.Ontario,Porcupine,0007585DB2,N,MYLU,A,M,NA,9.05,38.6,0.234455959
06/08/2016,Interlake,St.George,00075868C4,N,MYLU,A,M,NA,9.4,37.03333333,0.253825383
06/08/2016,Northwestern.Ontario,Porcupine,000758730B,N,MYLU,J,M,NA,7.91,37.73333333,0.209628975
06/08/2016,Northwestern.Ontario,Porcupine,00076AACA8,N,MYLU,A,M,NA,8.4,38.76666667,0.216680997
06/08/2016,Interlake,St.George,00076AAE7F,N,MYLU,A,F,NR,9.4,37.5,0.250666667
06/08/2016,Northwestern.Ontario,Porcupine,00076AB51F,YP,MYLU,A,M,NA,8.29,38.66666667,0.214396552
06/08/2016,Northwestern.Ontario,Porcupine,00076AB7B6,N,MYLU,J,M,NA,8.7,38.93333333,0.223458904
06/08/2016,Northwestern.Ontario,Porcupine,00076AB961,N,MYLU,J,M,NA,7.04,37.63333333,0.187068202
06/08/2016,Interlake,St.George,00076AB9EF,N,MYLU,A,F,NR,8.5,38.4,0.221354167
06/08/2016,Interlake,St.George,00076AC217,N,MYLU,A,M,NA,9.9,37.73333333,0.262367491
06/08/2016,Interlake,St.George,00076AC35C,N,MYLU,A,M,NA,8,37.13333333,0.215439856
06/08/2016,Northwestern.Ontario,Porcupine,00076AC6B8,N,MYLU,J,M,NA,9.4,38.26666667,0.245644599
06/08/2016,Northwestern.Ontario,Porcupine,00076AC9D1,N,MYLU,J,M,NA,8.46,38.73333333,0.218416523
06/08/2016,Northwestern.Ontario,Porcupine,00076ACBAB,N,MYLU,J,M,NA,6.84,37.43333333,0.182724844
06/08/2016,Interlake,St.George,00076ACBFC,N,MYLU,A,M,NA,7.7,36.83333333,0.209049774
06/08/2016,Interlake,St.George,00076ACC1C,N,MYLU,A,M,NA,8.7,38.6,0.225388601
06/08/2016,Interlake,St.George,00076AD043,N,MYLU,A,M,NA,8.3,37.43333333,0.221727516
06/08/2016,Interlake,St.George,00076AD1FA,N,MYLU,A,M,NA,7.6,37.13333333,0.204667864
06/08/2016,Northwestern.Ontario,Porcupine,00076AD338,N,MYLU,A,F,NR,7.9,36.76666667,0.21486854
06/08/2016,Interlake,St.George,00076ADC82,N,MYLU,A,M,NA,10.1,38.16666667,0.264628821
06/08/2016,Interlake,St.George,00076AE109,N,MYLU,A,F,NR,8.6,37.76666667,0.227714034
06/08/2016,Northwestern.Ontario,Porcupine,00076AE3CC,N,MYLU,J,M,NA,7.65,36.63333333,0.208826206
06/08/2016,Northwestern.Ontario,Porcupine,00076AE491,N,MYLU,J,F,NA,8.23,27.26666667,0.301833741
06/08/2016,Northwestern.Ontario,Porcupine,00076AE491,YP,MYLU,J,F,NA,8,NA,NA
06/08/2016,Northwestern.Ontario,Porcupine,00076AE4A9,N,MYLU,A,M,NA,8.19,37.73333333,0.21704947
06/08/2016,Northwestern.Ontario,Porcupine,00076AE9AD,N,MYLU,J,M,NA,7.94,37.6,0.211170213
06/08/2016,Interlake,St.George,00076AEA7B,N,MYLU,A,F,NR,9.4,36.63333333,0.256596906
06/08/2016,Interlake,St.George,00076AEAA3,N,MYLU,A,F,NR,8.7,37.66666667,0.230973451
06/08/2016,Northwestern.Ontario,Porcupine,00076AEBF4,N,MYLU,A,M,NA,7.3,37.66666667,0.19380531
06/08/2016,Interlake,St.George,00076AEC64,N,MYLU,A,F,NR,9.5,38.1,0.249343832
06/08/2016,Interlake,St.George,00076AED4D,N,MYLU,A,F,NR,7.5,39.23333333,0.191163976
06/08/2016,Northwestern.Ontario,Porcupine,00076AED69,N,MYLU,A,F,NR,8.45,38.7,0.218346253
06/08/2016,Interlake,St.George,00076AEF79,N,MYLU,A,F,NR,10.2,39.16666667,0.260425532
06/08/2016,Interlake,St.George,00076AF087,N,MYLU,A,F,NR,8.2,37.6,0.218085106
06/08/2016,Interlake,St.George,00076AF119,N,MYLU,A,M,NA,8.4,39.33333333,0.213559322
06/08/2016,Interlake,St.George,00076AF466,N,MYLU,A,F,NR,9,37.8,0.238095238
06/08/2016,Interlake,St.George,00076AF69C,N,MYLU,A,F,NR,8.7,39.3,0.221374046
06/08/2016,Northwestern.Ontario,Porcupine,00076AF723,N,MYLU,A,M,NA,8.5,37.63333333,0.225863596
06/08/2016,Interlake,St.George,00076AF938,N,MYLU,A,F,NR,7.3,36.83333333,0.198190045
06/08/2016,Interlake,St.George,00076AFE93,N,MYLU,A,M,NA,9,37.73333333,0.238515901
06/08/2016,Interlake,St.George,00076AFFAA,N,MYLU,A,F,NR,8,37.93333333,0.210896309
06/08/2016,Interlake,St.George,00076AFFFA,N,MYLU,A,M,NA,7.3,37.3,0.195710456
06/08/2016,Interlake,St.George,00076B0305,N,MYLU,A,M,NA,7.4,37,0.2
06/08/2016,Interlake,St.George,00076B0625,N,MYLU,A,F,NR,10.1,39.06666667,0.258532423
06/08/2016,Northwestern.Ontario,Porcupine,00079B0585,N,MYLU,J,F,NA,8.16,39.03333333,0.209052092
06/08/2016,Interlake,St.George,0007A78BD9,N,MYLU,A,F,NR,8,38.2,0.209424084
06/08/2016,Northwestern.Ontario,Porcupine,0007A79241,N,MYLU,A,F,NR,9.57,39.56666667,0.241870261
07/08/2016,Grand.Rapids,Abyss,7583839,N,MYLU,A,M,NR,9.7,38.26666667,0.253484321
07/08/2016,Grand.Rapids,Abyss,7.58E+101,N,MYLU,J,M,NA,7.9,37.36666667,0.211418376
07/08/2016,Northwestern.Ontario,Porcupine,0006E929CB,N,MYLU,J,M,NA,7.27,36.5,0.199178082
07/08/2016,Northwestern.Ontario,Porcupine,0006F1EA15,N,MYLU,J,M,NA,8.19,37.33333333,0.219375
07/08/2016,Northwestern.Ontario,Porcupine,0006F24D9B,N,MYLU,J,M,NA,7.79,36.33333333,0.21440367
07/08/2016,Grand.Rapids,Abyss,0007580E0E,N,MYLU,A,M,NR,10.6,36.73333333,0.288566243
07/08/2016,Grand.Rapids,Abyss,0007584DAA,N,MYLU,J,F,NA,8.1,38.23333333,0.211857018
07/08/2016,Grand.Rapids,Abyss,000758644C,N,MYLU,A,F,NR,9.3,39.03333333,0.238257899
07/08/2016,Grand.Rapids,Abyss,0007586B99,N,MYLU,A,F,NR,8.4,39.1,0.21483376
07/08/2016,Grand.Rapids,Abyss,00076AAFFC,N,MYLU,A,M,NR,8.5,39.9,0.213032581
07/08/2016,Grand.Rapids,Abyss,00076AB7AD,N,MYLU,A,F,NR,9,38.66666667,0.232758621
07/08/2016,Grand.Rapids,Abyss,00076AB833,N,MYLU,A,F,NR,8,38.36666667,0.208514335
07/08/2016,Grand.Rapids,Abyss,00076AB9DA,N,MYLU,A,M,NR,8.9,37.6,0.236702128
07/08/2016,Grand.Rapids,Abyss,00076ABBE8,N,MYLU,A,F,NR,8.4,37.3,0.225201072
07/08/2016,Grand.Rapids,Abyss,00076ABC11,N,MYLU,A,M,NR,9.2,37.5,0.245333333
07/08/2016,Grand.Rapids,Abyss,00076ABC78,N,MYLU,A,M,NR,8.7,39.46666667,0.220439189
07/08/2016,Grand.Rapids,Abyss,00076AC3B0,N,MYLU,A,F,NR,8.5,39.33333333,0.216101695
07/08/2016,Grand.Rapids,Abyss,00076AC88A,N,MYLU,A,M,NR,8.5,37.03333333,0.229522952
07/08/2016,Grand.Rapids,Abyss,00076ACD9D,N,MYLU,A,M,NR,9.8,37.43333333,0.261798753
07/08/2016,Grand.Rapids,Abyss,00076AD946,N,MYLU,J,M,NA,9,37.36666667,0.240856378
07/08/2016,Grand.Rapids,Abyss,00076AE12F,N,MYLU,A,M,NR,8.9,39.1,0.227621483
07/08/2016,Grand.Rapids,Abyss,00076AE5EA,N,MYLU,A,F,NR,9.9,37.06666667,0.267086331
07/08/2016,Grand.Rapids,Abyss,00076AE7D6,N,MYLU,J,F,NA,9.5,39.63333333,0.239697225
07/08/2016,Grand.Rapids,Abyss,00076AEF7C,N,MYLU,A,M,NR,9.8,37.13333333,0.263913824
07/08/2016,Grand.Rapids,Abyss,00076AF587,N,MYLU,A,M,NR,10,38.06666667,0.262697023
07/08/2016,Grand.Rapids,Abyss,00076AF903,N,MYLU,J,F,NA,9.8,38.8,0.25257732
07/08/2016,Grand.Rapids,Abyss,00076AFB7E,N,MYLU,A,M,NR,8.8,37.53333333,0.234458259
07/08/2016,Grand.Rapids,Abyss,00076B04DD,N,MYLU,A,F,NR,10.9,38.96666667,0.279726262
07/08/2016,Northwestern.Ontario,Porcupine,000786BB63,N,MYLU,A,M,NA,9.17,36.46666667,0.251462523
07/08/2016,Grand.Rapids,Abyss,0007A79509,N,MYLU,A,M,NR,7.9,38.13333333,0.207167832
08/08/2016,Northwestern.Ontario,Porcupine,000696886D,N,MYLU,A,M,NA,8.18,37.13333333,0.220287253
08/08/2016,Northwestern.Ontario,Porcupine,0006A9437F,N,MYLU,A,M,NA,10.09,37.2,0.271236559
08/08/2016,Northwestern.Ontario,Porcupine,0006A945F7,N,MYLU,J,M,NA,7.53,36.36666667,0.207057745
08/08/2016,Northwestern.Ontario,Porcupine,0006C7673D,N,MYLU,J,M,NA,7.8,37.26666667,0.209302326
08/08/2016,Northwestern.Ontario,Porcupine,0006C76967,N,MYLU,J,M,NA,7.53,38.16666667,0.197292576
08/08/2016,Northwestern.Ontario,Porcupine,0006C968B6,N,MYLU,A,M,NA,9.15,37.36666667,0.244870651
08/08/2016,Northwestern.Ontario,Porcupine,0006C96CA5,N,MYLU,J,M,NA,7.64,35.53333333,0.215009381
08/08/2016,Northwestern.Ontario,Porcupine,0006E8F889,N,MYLU,J,M,NA,7.78,37.53333333,0.207282416
08/08/2016,Northwestern.Ontario,Porcupine,0006EA3862,N,MYLU,A,M,NA,8.41,37.6,0.223670213
08/08/2016,Northwestern.Ontario,Porcupine,0006F224FA,N,MYLU,A,F,NR,11.15,38.8,0.287371134
08/08/2016,Northwestern.Ontario,Porcupine,0006F2725A,N,MYLU,A,M,NA,9.06,37.66666667,0.240530973
08/08/2016,Northwestern.Ontario,Porcupine,00076AB51F,YP,MYLU,NA,M,NA,7.38,37.5,0.1968
08/08/2016,Northwestern.Ontario,Porcupine,000786952F,N,MYLU,A,F,NR,8.69,38.36666667,0.226498697
08/08/2016,Northwestern.Ontario,Porcupine,000786BFDC,N,MYLU,A,F,NR,8.08,37.43333333,0.215850401
08/08/2016,Northwestern.Ontario,Porcupine,000786BFF0,N,MYLU,A,M,NA,7.43,37.33333333,0.199017857
09/08/2016,Northwestern.Ontario,Porcupine,0006C75310,N,MYLU,A,M,NA,8.17,36.56666667,0.22342753
09/08/2016,Northwestern.Ontario,Porcupine,0006D0C363,N,MYLU,J,M,NA,8.38,37.43333333,0.223864648
09/08/2016,Northwestern.Ontario,Porcupine,0006D78BD5,N,MYLU,A,M,NR,8.86,38.8,0.228350515
09/08/2016,Northwestern.Ontario,Porcupine,0006DD853D,N,MYLU,A,F,NR,8.2,40.5,0.202469136
09/08/2016,Northwestern.Ontario,Porcupine,0006EB41DF,N,MYLU,J,M,NA,7.66,36.43333333,0.210247027
09/08/2016,Northwestern.Ontario,Porcupine,0006EE4CCB,N,MYLU,J,M,NA,8.19,38.73333333,0.211445783
09/08/2016,Northwestern.Ontario,Porcupine,0006F1FF30,N,MYLU,J,F,NA,7.44,36.23333333,0.205335787
09/08/2016,Northwestern.Ontario,Porcupine,0006F2473A,N,MYLU,A,M,NR,8.96,36.9,0.242818428
09/08/2016,Northwestern.Ontario,Porcupine,00071E336D,N,MYLU,J,M,NA,7.8,40.13333333,0.194352159
09/08/2016,Grand.Rapids,Abyss,00075A3A2D,N,MYLU,A,F,NR,8.5,37.5,0.226666667
09/08/2016,Northwestern.Ontario,Porcupine,00076AB51F,YP,MYLU,A,M,NR,7.48,38.36666667,0.194960904
09/08/2016,Grand.Rapids,Abyss,00076AB6A1,N,MYLU,A,M,NR,NA,37.66666667,NA
09/08/2016,Grand.Rapids,Abyss,00076B0528,N,MYLU,A,F,NR,9.1,39.13333333,0.23253833
09/08/2016,Northwestern.Ontario,Porcupine,000786B25C,N,MYLU,J,M,NA,9.48,38.76666667,0.244539983
09/08/2016,Northwestern.Ontario,Porcupine,000786BC36,N,MYLU,J,F,NA,8.7,36.63333333,0.237488626
09/08/2016,Northwestern.Ontario,Porcupine,000786BDBD,N,MYLU,J,M,NA,9.05,38.8,0.233247423
09/08/2016,Northwestern.Ontario,Porcupine,00079ABF9F,N,MYLU,J,M,NA,7.22,38.36666667,0.188184188
10/08/2016,Grand.Rapids,Abyss,7582692,N,MYLU,A,F,NR,9.5,39.56666667,0.240101095
10/08/2016,Grand.Rapids,Abyss,0006AE3F69,N,MYLU,A,F,NR,9,37.93333333,0.237258348
10/08/2016,Grand.Rapids,Little.Pig,000757A2DF,N,MYLU,J,M,NA,8.08,37.8,0.213756614
10/08/2016,Grand.Rapids,Abyss,000758185A,N,MYLU,A,M,NR,9,38.26666667,0.235191638
10/08/2016,Grand.Rapids,Abyss,00075831D6,N,MYLU,A,F,NR,8.9,37.63333333,0.236492471
10/08/2016,Grand.Rapids,Abyss,00075836A2,N,MYLU,A,M,NR,9.4,37.13333333,0.253141831
10/08/2016,Grand.Rapids,Abyss,000758452B,N,MYLU,A,M,NR,9.2,37.53333333,0.245115453
10/08/2016,Grand.Rapids,Abyss,00075854DC,N,MYLU,A,F,NR,8.8,37.93333333,0.23198594
10/08/2016,Grand.Rapids,Abyss,0007585C02,N,MYLU,A,M,NR,9,38.13333333,0.236013986
10/08/2016,Grand.Rapids,Abyss,0007586A50,N,MYLU,A,M,NR,9.5,37.53333333,0.253108348
10/08/2016,Grand.Rapids,Abyss,00075872FF,N,MYLU,A,M,NR,8.4,39.9,0.210526316
10/08/2016,Grand.Rapids,Abyss,00075A0902,N,MYLU,A,F,NR,9.4,37.7,0.24933687
10/08/2016,Grand.Rapids,Abyss,00075A389C,N,MYLU,A,F,NR,9.7,37.06666667,0.261690647
10/08/2016,Grand.Rapids,Abyss,00075A5057,N,MYLU,A,M,NR,10.7,39.2,0.272959184
10/08/2016,Grand.Rapids,Abyss,000768C399,N,MYLU,A,F,NR,10.2,38.16666667,0.267248908
10/08/2016,Grand.Rapids,Abyss,000768C72F,N,MYLU,A,M,NR,9.1,39.66666667,0.229411765
10/08/2016,Grand.Rapids,Abyss,00076A180B,N,MYLU,A,F,NR,10.4,38.26666667,0.271777003
10/08/2016,Grand.Rapids,Abyss,00076AB061,N,MYLU,A,M,NR,8.6,38.43333333,0.223764094
